Sensor,Value,stamp
,inf,"2024-03-05 11:52:50.000000"
MQ5,inf,"2024-03-05 11:52:51.000000"
MQ6,inf,"2024-03-05 11:52:52.000000"
MQ7,inf,"2024-03-05 11:52:52.000000"
MQ8,inf,"2024-03-05 11:52:53.000000"
TGS2600,1.374842167,"2024-03-05 11:52:53.000000"
TGS2602,0.992189646,"2024-03-05 11:52:53.000000"
TGS2612,1.151593208,"2024-03-05 11:52:55.000000"
MQ9,inf,"2024-03-05 11:52:56.000000"
MQ10,inf,"2024-03-05 11:52:56.000000"
MQ11,inf,"2024-03-05 11:52:56.000000"
TGS2620,1.312405944,"2024-03-05 11:52:57.000000"
TGS2603,1.129765868,"2024-03-05 11:52:57.000000"
TGS2610,1.224992275,"2024-03-05 11:52:57.000000"
TGS2611,1.150707245,"2024-03-05 11:52:58.000000"
MQ12,inf,"2024-03-05 11:52:58.000000"
,inf,"2024-03-05 11:53:01.000000"
MQ5,inf,"2024-03-05 11:53:01.000000"
MQ6,inf,"2024-03-05 11:53:02.000000"
MQ7,inf,"2024-03-05 11:53:03.000000"
MQ8,inf,"2024-03-05 11:53:03.000000"
TGS2600,1.297668099,"2024-03-05 11:53:04.000000"
TGS2602,0.961086571,"2024-03-05 11:53:04.000000"
TGS2612,1.016991377,"2024-03-05 11:53:05.000000"
MQ9,inf,"2024-03-05 11:53:06.000000"
MQ10,inf,"2024-03-05 11:53:06.000000"
MQ11,inf,"2024-03-05 11:53:07.000000"
TGS2620,1.241846561,"2024-03-05 11:53:07.000000"
TGS2603,1.147336125,"2024-03-05 11:53:07.000000"
TGS2610,1.138811946,"2024-03-05 11:53:08.000000"
TGS2611,1.089499474,"2024-03-05 11:53:08.000000"
MQ12,inf,"2024-03-05 11:53:09.000000"
,inf,"2024-03-05 11:53:11.000000"
MQ5,inf,"2024-03-05 11:53:12.000000"
MQ6,inf,"2024-03-05 11:53:12.000000"
MQ7,inf,"2024-03-05 11:53:13.000000"
MQ8,inf,"2024-03-05 11:53:13.000000"
TGS2600,1.219064832,"2024-03-05 11:53:14.000000"
TGS2602,0.961086571,"2024-03-05 11:53:15.000000"
TGS2612,1.002035618,"2024-03-05 11:53:15.000000"
MQ9,inf,"2024-03-05 11:53:16.000000"
MQ10,inf,"2024-03-05 11:53:16.000000"
MQ11,inf,"2024-03-05 11:53:17.000000"
TGS2620,1.179754138,"2024-03-05 11:53:17.000000"
TGS2603,1.154364228,"2024-03-05 11:53:18.000000"
TGS2610,1.077254534,"2024-03-05 11:53:18.000000"
TGS2611,1.046653986,"2024-03-05 11:53:19.000000"
MQ12,inf,"2024-03-05 11:53:20.000000"
,inf,"2024-03-05 11:53:22.000000"
MQ5,inf,"2024-03-05 11:53:22.000000"
MQ6,inf,"2024-03-05 11:53:23.000000"
MQ7,inf,"2024-03-05 11:53:23.000000"
MQ8,inf,"2024-03-05 11:53:24.000000"
TGS2600,1.163328052,"2024-03-05 11:53:24.000000"
TGS2602,0.961086571,"2024-03-05 11:53:25.000000"
TGS2612,0.994557738,"2024-03-05 11:53:26.000000"
MQ9,inf,"2024-03-05 11:53:27.000000"
MQ10,nan,"2024-03-05 11:53:27.000000"
MQ11,inf,"2024-03-05 11:53:27.000000"
TGS2620,1.131773710,"2024-03-05 11:53:28.000000"
TGS2603,1.161392331,"2024-03-05 11:53:28.000000"
TGS2610,1.034164429,"2024-03-05 11:53:29.000000"
TGS2611,1.016050100,"2024-03-05 11:53:30.000000"
MQ12,inf,"2024-03-05 11:53:30.000000"
,inf,"2024-03-05 11:53:33.000000"
MQ5,inf,"2024-03-05 11:53:33.000000"
MQ6,inf,"2024-03-05 11:53:34.000000"
MQ7,inf,"2024-03-05 11:53:34.000000"
MQ8,inf,"2024-03-05 11:53:35.000000"
TGS2600,1.117595196,"2024-03-05 11:53:35.000000"
TGS2602,0.961086571,"2024-03-05 11:53:36.000000"
TGS2612,0.972124100,"2024-03-05 11:53:36.000000"
MQ9,inf,"2024-03-05 11:53:37.000000"
MQ10,inf,"2024-03-05 11:53:37.000000"
MQ11,inf,"2024-03-05 11:53:38.000000"
TGS2620,1.092260480,"2024-03-05 11:53:39.000000"
TGS2603,1.161392331,"2024-03-05 11:53:39.000000"
TGS2610,1.003385663,"2024-03-05 11:53:39.000000"
TGS2611,1.003808498,"2024-03-05 11:53:40.000000"
MQ12,inf,"2024-03-05 11:53:40.000000"
,inf,"2024-03-05 11:53:43.000000"
MQ5,inf,"2024-03-05 11:53:43.000000"
MQ6,inf,"2024-03-05 11:53:44.000000"
MQ7,inf,"2024-03-05 11:53:44.000000"
MQ8,inf,"2024-03-05 11:53:45.000000"
TGS2600,1.083295584,"2024-03-05 11:53:45.000000"
TGS2602,0.961086571,"2024-03-05 11:53:46.000000"
TGS2612,0.972124100,"2024-03-05 11:53:46.000000"
MQ9,inf,"2024-03-05 11:53:47.000000"
MQ10,inf,"2024-03-05 11:53:47.000000"
MQ11,inf,"2024-03-05 11:53:48.000000"
TGS2620,1.068270206,"2024-03-05 11:53:48.000000"
TGS2603,1.163149357,"2024-03-05 11:53:48.000000"
TGS2610,0.991074204,"2024-03-05 11:53:49.000000"
TGS2611,0.991566896,"2024-03-05 11:53:50.000000"
MQ12,inf,"2024-03-05 11:53:51.000000"
,inf,"2024-03-05 11:53:53.000000"
MQ5,inf,"2024-03-05 11:53:53.000000"
MQ6,inf,"2024-03-05 11:53:54.000000"
MQ7,inf,"2024-03-05 11:53:55.000000"
MQ8,inf,"2024-03-05 11:53:55.000000"
TGS2600,1.057570934,"2024-03-05 11:53:56.000000"
TGS2602,0.961086571,"2024-03-05 11:53:57.000000"
TGS2612,0.964646220,"2024-03-05 11:53:57.000000"
MQ9,inf,"2024-03-05 11:53:58.000000"
MQ10,inf,"2024-03-05 11:53:58.000000"
MQ11,inf,"2024-03-05 11:53:58.000000"
TGS2620,1.047102451,"2024-03-05 11:53:59.000000"
TGS2603,1.161392331,"2024-03-05 11:53:59.000000"
TGS2610,0.984918475,"2024-03-05 11:53:59.000000"
TGS2611,0.985446155,"2024-03-05 11:54:00.000000"
MQ12,inf,"2024-03-05 11:54:00.000000"
,inf,"2024-03-05 11:54:03.000000"
MQ5,inf,"2024-03-05 11:54:03.000000"
MQ6,inf,"2024-03-05 11:54:03.000000"
MQ7,inf,"2024-03-05 11:54:04.000000"
MQ8,inf,"2024-03-05 11:54:05.000000"
TGS2600,1.041850209,"2024-03-05 11:54:05.000000"
TGS2602,0.957976222,"2024-03-05 11:54:05.000000"
TGS2612,0.964646220,"2024-03-05 11:54:06.000000"
MQ9,inf,"2024-03-05 11:54:06.000000"
MQ10,inf,"2024-03-05 11:54:07.000000"
MQ11,inf,"2024-03-05 11:54:08.000000"
TGS2620,1.035812855,"2024-03-05 11:54:08.000000"
TGS2603,1.161392331,"2024-03-05 11:54:09.000000"
TGS2610,0.972606957,"2024-03-05 11:54:09.000000"
TGS2611,0.985446155,"2024-03-05 11:54:10.000000"
MQ12,inf,"2024-03-05 11:54:10.000000"
,inf,"2024-03-05 11:54:13.000000"
MQ5,inf,"2024-03-05 11:54:13.000000"
MQ6,inf,"2024-03-05 11:54:14.000000"
MQ7,inf,"2024-03-05 11:54:14.000000"
MQ8,inf,"2024-03-05 11:54:15.000000"
TGS2600,1.030417085,"2024-03-05 11:54:15.000000"
TGS2602,0.957976222,"2024-03-05 11:54:16.000000"
TGS2612,0.957168341,"2024-03-05 11:54:17.000000"
MQ9,inf,"2024-03-05 11:54:17.000000"
MQ10,inf,"2024-03-05 11:54:18.000000"
MQ11,nan,"2024-03-05 11:54:18.000000"
TGS2620,1.024523377,"2024-03-05 11:54:18.000000"
TGS2603,1.161392331,"2024-03-05 11:54:19.000000"
TGS2610,0.972606957,"2024-03-05 11:54:19.000000"
TGS2611,0.979325354,"2024-03-05 11:54:19.000000"
MQ12,inf,"2024-03-05 11:54:20.000000"
,inf,"2024-03-05 11:54:23.000000"
MQ5,inf,"2024-03-05 11:54:23.000000"
MQ6,inf,"2024-03-05 11:54:23.000000"
MQ7,inf,"2024-03-05 11:54:24.000000"
MQ8,inf,"2024-03-05 11:54:24.000000"
TGS2600,1.023271322,"2024-03-05 11:54:24.000000"
TGS2602,0.957976222,"2024-03-05 11:54:25.000000"
TGS2612,0.957168341,"2024-03-05 11:54:25.000000"
MQ9,inf,"2024-03-05 11:54:26.000000"
MQ10,inf,"2024-03-05 11:54:26.000000"
MQ11,nan,"2024-03-05 11:54:27.000000"
TGS2620,1.018878579,"2024-03-05 11:54:27.000000"
TGS2603,1.156121254,"2024-03-05 11:54:28.000000"
TGS2610,0.972606957,"2024-03-05 11:54:28.000000"
TGS2611,0.979325354,"2024-03-05 11:54:29.000000"
MQ12,inf,"2024-03-05 11:54:29.000000"
,inf,"2024-03-05 11:54:32.000000"
MQ5,inf,"2024-03-05 11:54:33.000000"
MQ6,inf,"2024-03-05 11:54:33.000000"
MQ7,inf,"2024-03-05 11:54:34.000000"
MQ8,inf,"2024-03-05 11:54:34.000000"
TGS2600,1.014696360,"2024-03-05 11:54:35.000000"
TGS2602,0.961086571,"2024-03-05 11:54:35.000000"
TGS2612,0.957168341,"2024-03-05 11:54:37.000000"
MQ9,inf,"2024-03-05 11:54:37.000000"
MQ10,inf,"2024-03-05 11:54:38.000000"
MQ11,nan,"2024-03-05 11:54:38.000000"
TGS2620,1.011822701,"2024-03-05 11:54:39.000000"
TGS2603,1.154364228,"2024-03-05 11:54:39.000000"
TGS2610,0.972606957,"2024-03-05 11:54:40.000000"
TGS2611,0.979325354,"2024-03-05 11:54:40.000000"
MQ12,inf,"2024-03-05 11:54:41.000000"
,inf,"2024-03-05 11:54:43.000000"
MQ5,inf,"2024-03-05 11:54:43.000000"
MQ6,inf,"2024-03-05 11:54:44.000000"
MQ7,inf,"2024-03-05 11:54:44.000000"
MQ8,inf,"2024-03-05 11:54:45.000000"
TGS2600,1.024700403,"2024-03-05 11:54:46.000000"
TGS2602,0.957976222,"2024-03-05 11:54:47.000000"
TGS2612,0.957168341,"2024-03-05 11:54:48.000000"
MQ9,inf,"2024-03-05 11:54:48.000000"
MQ10,inf,"2024-03-05 11:54:49.000000"
MQ11,inf,"2024-03-05 11:54:49.000000"
TGS2620,1.009000301,"2024-03-05 11:54:50.000000"
TGS2603,1.150850177,"2024-03-05 11:54:50.000000"
TGS2610,0.972606957,"2024-03-05 11:54:50.000000"
TGS2611,0.985446155,"2024-03-05 11:54:52.000000"
MQ12,inf,"2024-03-05 11:54:53.000000"
,inf,"2024-03-05 11:54:55.000000"
MQ5,inf,"2024-03-05 11:54:56.000000"
MQ6,inf,"2024-03-05 11:54:57.000000"
MQ7,inf,"2024-03-05 11:54:57.000000"
MQ8,inf,"2024-03-05 11:54:58.000000"
TGS2600,1.003263235,"2024-03-05 11:54:58.000000"
TGS2602,0.957976222,"2024-03-05 11:54:59.000000"
TGS2612,0.957168341,"2024-03-05 11:54:59.000000"
MQ9,nan,"2024-03-05 11:55:00.000000"
MQ10,nan,"2024-03-05 11:55:01.000000"
MQ11,inf,"2024-03-05 11:55:01.000000"
TGS2620,1.004766703,"2024-03-05 11:55:02.000000"
TGS2603,1.149093151,"2024-03-05 11:55:02.000000"
TGS2610,0.966451228,"2024-03-05 11:55:03.000000"
TGS2611,0.979325354,"2024-03-05 11:55:04.000000"
MQ12,inf,"2024-03-05 11:55:04.000000"
,inf,"2024-03-05 11:55:06.000000"
MQ5,inf,"2024-03-05 11:55:07.000000"
MQ6,inf,"2024-03-05 11:55:07.000000"
MQ7,inf,"2024-03-05 11:55:08.000000"
MQ8,inf,"2024-03-05 11:55:09.000000"
TGS2600,0.998975754,"2024-03-05 11:55:10.000000"
TGS2602,0.957976222,"2024-03-05 11:55:10.000000"
TGS2612,0.957168341,"2024-03-05 11:55:11.000000"
MQ9,inf,"2024-03-05 11:55:11.000000"
MQ10,inf,"2024-03-05 11:55:12.000000"
MQ11,inf,"2024-03-05 11:55:12.000000"
TGS2620,1.001944304,"2024-03-05 11:55:13.000000"
TGS2603,1.145579100,"2024-03-05 11:55:13.000000"
TGS2610,0.972606957,"2024-03-05 11:55:14.000000"
TGS2611,0.979325354,"2024-03-05 11:55:14.000000"
MQ12,inf,"2024-03-05 11:55:14.000000"
,inf,"2024-03-05 11:55:17.000000"
MQ5,inf,"2024-03-05 11:55:18.000000"
MQ6,inf,"2024-03-05 11:55:19.000000"
MQ7,inf,"2024-03-05 11:55:19.000000"
MQ8,inf,"2024-03-05 11:55:20.000000"
TGS2600,0.996117473,"2024-03-05 11:55:20.000000"
TGS2602,0.957976222,"2024-03-05 11:55:21.000000"
TGS2612,0.957168341,"2024-03-05 11:55:22.000000"
MQ9,inf,"2024-03-05 11:55:22.000000"
MQ10,inf,"2024-03-05 11:55:23.000000"
MQ11,inf,"2024-03-05 11:55:23.000000"
TGS2620,1.000533104,"2024-03-05 11:55:24.000000"
TGS2603,1.143822074,"2024-03-05 11:55:24.000000"
TGS2610,0.966451228,"2024-03-05 11:55:25.000000"
TGS2611,0.979325354,"2024-03-05 11:55:25.000000"
MQ12,inf,"2024-03-05 11:55:26.000000"
,inf,"2024-03-05 11:55:28.000000"
MQ5,inf,"2024-03-05 11:55:29.000000"
MQ6,inf,"2024-03-05 11:55:30.000000"
MQ7,inf,"2024-03-05 11:55:30.000000"
MQ8,inf,"2024-03-05 11:55:31.000000"
TGS2600,0.997546613,"2024-03-05 11:55:32.000000"
TGS2602,0.957976222,"2024-03-05 11:55:32.000000"
TGS2612,0.957168341,"2024-03-05 11:55:33.000000"
MQ9,inf,"2024-03-05 11:55:33.000000"
MQ10,inf,"2024-03-05 11:55:34.000000"
MQ11,inf,"2024-03-05 11:55:35.000000"
TGS2620,1.000533104,"2024-03-05 11:55:35.000000"
TGS2603,1.138550997,"2024-03-05 11:55:36.000000"
TGS2610,0.966451228,"2024-03-05 11:55:37.000000"
TGS2611,0.979325354,"2024-03-05 11:55:38.000000"
MQ12,inf,"2024-03-05 11:55:38.000000"
,inf,"2024-03-05 11:55:40.000000"
MQ5,inf,"2024-03-05 11:55:41.000000"
MQ6,inf,"2024-03-05 11:55:41.000000"
MQ7,inf,"2024-03-05 11:55:42.000000"
MQ8,inf,"2024-03-05 11:55:42.000000"
TGS2600,0.990400851,"2024-03-05 11:55:43.000000"
TGS2602,0.957976222,"2024-03-05 11:55:43.000000"
TGS2612,0.957168341,"2024-03-05 11:55:44.000000"
MQ9,inf,"2024-03-05 11:55:44.000000"
MQ10,inf,"2024-03-05 11:55:45.000000"
MQ11,inf,"2024-03-05 11:55:45.000000"
TGS2620,0.999121964,"2024-03-05 11:55:46.000000"
TGS2603,1.138550997,"2024-03-05 11:55:47.000000"
TGS2610,0.966451228,"2024-03-05 11:55:47.000000"
TGS2611,0.979325354,"2024-03-05 11:55:47.000000"
MQ12,inf,"2024-03-05 11:55:48.000000"
,inf,"2024-03-05 11:55:50.000000"
MQ5,inf,"2024-03-05 11:55:51.000000"
MQ6,inf,"2024-03-05 11:55:52.000000"
MQ7,inf,"2024-03-05 11:55:52.000000"
MQ8,inf,"2024-03-05 11:55:53.000000"
TGS2600,0.991829991,"2024-03-05 11:55:53.000000"
TGS2602,0.957976222,"2024-03-05 11:55:54.000000"
TGS2612,0.957168341,"2024-03-05 11:55:54.000000"
MQ9,inf,"2024-03-05 11:55:55.000000"
MQ10,inf,"2024-03-05 11:55:55.000000"
MQ11,inf,"2024-03-05 11:55:56.000000"
TGS2620,0.999121964,"2024-03-05 11:55:56.000000"
TGS2603,1.133279920,"2024-03-05 11:55:57.000000"
TGS2610,0.966451228,"2024-03-05 11:55:57.000000"
TGS2611,0.979325354,"2024-03-05 11:55:58.000000"
MQ12,inf,"2024-03-05 11:55:58.000000"
,inf,"2024-03-05 11:56:01.000000"
MQ5,inf,"2024-03-05 11:56:01.000000"
MQ6,inf,"2024-03-05 11:56:02.000000"
MQ7,inf,"2024-03-05 11:56:02.000000"
MQ8,inf,"2024-03-05 11:56:03.000000"
TGS2600,0.990400851,"2024-03-05 11:56:04.000000"
TGS2602,0.957976222,"2024-03-05 11:56:04.000000"
TGS2612,0.949690461,"2024-03-05 11:56:05.000000"
MQ9,inf,"2024-03-05 11:56:05.000000"
MQ10,inf,"2024-03-05 11:56:06.000000"
MQ11,nan,"2024-03-05 11:56:06.000000"
TGS2620,0.999121964,"2024-03-05 11:56:07.000000"
TGS2603,1.131522894,"2024-03-05 11:56:07.000000"
TGS2610,0.966451228,"2024-03-05 11:56:08.000000"
TGS2611,0.979325354,"2024-03-05 11:56:08.000000"
MQ12,inf,"2024-03-05 11:56:09.000000"
,inf,"2024-03-05 11:56:11.000000"
MQ5,inf,"2024-03-05 11:56:12.000000"
MQ6,inf,"2024-03-05 11:56:13.000000"
MQ7,inf,"2024-03-05 11:56:13.000000"
MQ8,inf,"2024-03-05 11:56:13.000000"
TGS2600,0.990400851,"2024-03-05 11:56:14.000000"
TGS2602,0.957976222,"2024-03-05 11:56:14.000000"
TGS2612,0.957168341,"2024-03-05 11:56:14.000000"
MQ9,inf,"2024-03-05 11:56:15.000000"
MQ10,nan,"2024-03-05 11:56:15.000000"
MQ11,nan,"2024-03-05 11:56:16.000000"
TGS2620,0.996299565,"2024-03-05 11:56:16.000000"
TGS2603,1.128008842,"2024-03-05 11:56:17.000000"
TGS2610,0.966451228,"2024-03-05 11:56:17.000000"
TGS2611,0.979325354,"2024-03-05 11:56:17.000000"
MQ12,inf,"2024-03-05 11:56:18.000000"
,inf,"2024-03-05 11:56:20.000000"
MQ5,inf,"2024-03-05 11:56:20.000000"
MQ6,inf,"2024-03-05 11:56:21.000000"
MQ7,inf,"2024-03-05 11:56:22.000000"
MQ8,inf,"2024-03-05 11:56:23.000000"
TGS2600,1.006121516,"2024-03-05 11:56:24.000000"
TGS2602,0.957976222,"2024-03-05 11:56:24.000000"
TGS2612,0.957168341,"2024-03-05 11:56:25.000000"
MQ9,inf,"2024-03-05 11:56:25.000000"
MQ10,inf,"2024-03-05 11:56:26.000000"
MQ11,inf,"2024-03-05 11:56:26.000000"
TGS2620,0.996299565,"2024-03-05 11:56:27.000000"
TGS2603,1.126251817,"2024-03-05 11:56:27.000000"
TGS2610,0.966451228,"2024-03-05 11:56:28.000000"
TGS2611,0.979325354,"2024-03-05 11:56:28.000000"
MQ12,inf,"2024-03-05 11:56:29.000000"
,inf,"2024-03-05 11:56:31.000000"
MQ5,inf,"2024-03-05 11:56:32.000000"
MQ6,inf,"2024-03-05 11:56:32.000000"
MQ7,inf,"2024-03-05 11:56:33.000000"
MQ8,inf,"2024-03-05 11:56:34.000000"
TGS2600,0.988971710,"2024-03-05 11:56:34.000000"
TGS2602,0.957976222,"2024-03-05 11:56:35.000000"
TGS2612,0.957168341,"2024-03-05 11:56:36.000000"
MQ9,inf,"2024-03-05 11:56:36.000000"
MQ10,inf,"2024-03-05 11:56:36.000000"
MQ11,inf,"2024-03-05 11:56:37.000000"
TGS2620,0.996299565,"2024-03-05 11:56:37.000000"
TGS2603,1.122737765,"2024-03-05 11:56:38.000000"
TGS2610,0.966451228,"2024-03-05 11:56:38.000000"
TGS2611,0.979325354,"2024-03-05 11:56:39.000000"
MQ12,inf,"2024-03-05 11:56:39.000000"
,inf,"2024-03-05 11:56:41.000000"
MQ5,inf,"2024-03-05 11:56:42.000000"
MQ6,inf,"2024-03-05 11:56:42.000000"
MQ7,inf,"2024-03-05 11:56:43.000000"
MQ8,inf,"2024-03-05 11:56:43.000000"
TGS2600,0.987542570,"2024-03-05 11:56:44.000000"
TGS2602,0.957976222,"2024-03-05 11:56:44.000000"
TGS2612,0.957168341,"2024-03-05 11:56:45.000000"
MQ9,inf,"2024-03-05 11:56:45.000000"
MQ10,inf,"2024-03-05 11:56:45.000000"
MQ11,inf,"2024-03-05 11:56:46.000000"
TGS2620,0.994888425,"2024-03-05 11:56:46.000000"
