Sensor,Value,stamp
MQ6,inf,"2024-02-28 08:02:37.000000"
MQ7,inf,"2024-02-28 08:02:37.000000"
MQ8,inf,"2024-02-28 08:02:39.000000"
TGS2600,0.977265477,"2024-02-28 08:02:41.000000"
TGS2602,0.964532435,"2024-02-28 08:02:42.000000"
TGS2612,0.887825012,"2024-02-28 08:02:42.000000"
MQ9,inf,"2024-02-28 08:02:43.000000"
MQ10,inf,"2024-02-28 08:02:43.000000"
MQ11,inf,"2024-02-28 08:02:44.000000"
TGS2620,0.983830273,"2024-02-28 08:02:44.000000"
TGS2603,0.965845585,"2024-02-28 08:02:44.000000"
TGS2610,0.947711349,"2024-02-28 08:02:44.000000"
TGS2611,0.949404180,"2024-02-28 08:02:45.000000"
MQ12,inf,"2024-02-28 08:02:45.000000"
,inf,"2024-02-28 08:02:47.000000"
MQ5,inf,"2024-02-28 08:02:48.000000"
MQ6,inf,"2024-02-28 08:02:48.000000"
MQ7,inf,"2024-02-28 08:02:49.000000"
MQ8,inf,"2024-02-28 08:02:49.000000"
TGS2600,0.968876958,"2024-02-28 08:02:50.000000"
TGS2602,0.961768746,"2024-02-28 08:02:50.000000"
TGS2612,0.887825012,"2024-02-28 08:02:50.000000"
MQ9,inf,"2024-02-28 08:02:51.000000"
MQ10,inf,"2024-02-28 08:02:51.000000"
MQ11,nan,"2024-02-28 08:02:52.000000"
TGS2620,0.982465744,"2024-02-28 08:02:52.000000"
TGS2603,0.961111069,"2024-02-28 08:02:53.000000"
TGS2610,0.953634560,"2024-02-28 08:02:53.000000"
TGS2611,0.949404180,"2024-02-28 08:02:53.000000"
MQ12,inf,"2024-02-28 08:02:54.000000"
,inf,"2024-02-28 08:02:56.000000"
MQ5,inf,"2024-02-28 08:02:57.000000"
MQ6,inf,"2024-02-28 08:02:57.000000"
MQ7,inf,"2024-02-28 08:02:57.000000"
MQ8,inf,"2024-02-28 08:02:58.000000"
TGS2600,0.967478871,"2024-02-28 08:02:59.000000"
TGS2602,0.961768746,"2024-02-28 08:02:59.000000"
TGS2612,0.881296933,"2024-02-28 08:02:59.000000"
MQ9,inf,"2024-02-28 08:02:59.000000"
MQ10,inf,"2024-02-28 08:03:00.000000"
MQ11,inf,"2024-02-28 08:03:00.000000"
TGS2620,0.982465744,"2024-02-28 08:03:01.000000"
TGS2603,0.961111069,"2024-02-28 08:03:01.000000"
TGS2610,0.953634560,"2024-02-28 08:03:02.000000"
TGS2611,0.949404180,"2024-02-28 08:03:02.000000"
MQ12,inf,"2024-02-28 08:03:03.000000"
,inf,"2024-02-28 08:03:05.000000"
MQ5,inf,"2024-02-28 08:03:06.000000"
MQ6,inf,"2024-02-28 08:03:06.000000"
MQ7,inf,"2024-02-28 08:03:06.000000"
MQ8,inf,"2024-02-28 08:03:07.000000"
TGS2600,0.968876958,"2024-02-28 08:03:07.000000"
TGS2602,0.961768746,"2024-02-28 08:03:07.000000"
TGS2612,0.881296933,"2024-02-28 08:03:07.000000"
MQ9,inf,"2024-02-28 08:03:08.000000"
MQ10,inf,"2024-02-28 08:03:08.000000"
MQ11,inf,"2024-02-28 08:03:09.000000"
TGS2620,0.982465744,"2024-02-28 08:03:09.000000"
TGS2603,0.958743811,"2024-02-28 08:03:10.000000"
TGS2610,0.947711349,"2024-02-28 08:03:10.000000"
TGS2611,0.949404180,"2024-02-28 08:03:10.000000"
MQ12,inf,"2024-02-28 08:03:11.000000"
,inf,"2024-02-28 08:03:13.000000"
MQ5,inf,"2024-02-28 08:03:14.000000"
MQ6,inf,"2024-02-28 08:03:14.000000"
MQ7,inf,"2024-02-28 08:03:14.000000"
MQ8,inf,"2024-02-28 08:03:15.000000"
TGS2600,0.967478871,"2024-02-28 08:03:15.000000"
TGS2602,0.961768746,"2024-02-28 08:03:15.000000"
TGS2612,0.881296933,"2024-02-28 08:03:16.000000"
MQ9,inf,"2024-02-28 08:03:16.000000"
MQ10,inf,"2024-02-28 08:03:16.000000"
MQ11,inf,"2024-02-28 08:03:17.000000"
TGS2620,0.982465744,"2024-02-28 08:03:17.000000"
TGS2603,0.958743811,"2024-02-28 08:03:17.000000"
TGS2610,0.947711349,"2024-02-28 08:03:18.000000"
TGS2611,0.949404180,"2024-02-28 08:03:18.000000"
MQ12,inf,"2024-02-28 08:03:19.000000"
,inf,"2024-02-28 08:03:21.000000"
MQ5,inf,"2024-02-28 08:03:22.000000"
MQ6,inf,"2024-02-28 08:03:23.000000"
MQ7,inf,"2024-02-28 08:03:23.000000"
MQ8,inf,"2024-02-28 08:03:24.000000"
TGS2600,0.981459737,"2024-02-28 08:03:24.000000"
TGS2602,0.956241310,"2024-02-28 08:03:24.000000"
TGS2612,0.874768794,"2024-02-28 08:03:25.000000"
MQ9,inf,"2024-02-28 08:03:25.000000"
MQ10,inf,"2024-02-28 08:03:26.000000"
MQ11,inf,"2024-02-28 08:03:26.000000"
TGS2620,0.983830273,"2024-02-28 08:03:27.000000"
TGS2603,0.956376553,"2024-02-28 08:03:27.000000"
TGS2610,0.953634560,"2024-02-28 08:03:28.000000"
TGS2611,0.949404180,"2024-02-28 08:03:29.000000"
MQ12,inf,"2024-02-28 08:03:29.000000"
,inf,"2024-02-28 08:03:32.000000"
MQ5,inf,"2024-02-28 08:03:33.000000"
MQ6,inf,"2024-02-28 08:03:33.000000"
MQ7,inf,"2024-02-28 08:03:34.000000"
MQ8,inf,"2024-02-28 08:03:34.000000"
TGS2600,0.968876958,"2024-02-28 08:03:35.000000"
TGS2602,0.983878374,"2024-02-28 08:03:35.000000"
TGS2612,0.881296933,"2024-02-28 08:03:36.000000"
MQ9,inf,"2024-02-28 08:03:36.000000"
MQ10,inf,"2024-02-28 08:03:37.000000"
MQ11,inf,"2024-02-28 08:03:39.000000"
TGS2620,0.983830273,"2024-02-28 08:03:41.000000"
TGS2603,0.956376553,"2024-02-28 08:03:42.000000"
TGS2610,0.953634560,"2024-02-28 08:03:43.000000"
TGS2611,1.002148867,"2024-02-28 08:03:43.000000"
MQ12,inf,"2024-02-28 08:03:44.000000"
,inf,"2024-02-28 08:03:47.000000"
MQ5,inf,"2024-02-28 08:03:48.000000"
MQ6,inf,"2024-02-28 08:03:48.000000"
MQ7,inf,"2024-02-28 08:03:48.000000"
MQ8,inf,"2024-02-28 08:03:49.000000"
TGS2600,0.967478871,"2024-02-28 08:03:49.000000"
TGS2602,0.953477621,"2024-02-28 08:03:50.000000"
TGS2612,0.874768794,"2024-02-28 08:03:50.000000"
MQ9,inf,"2024-02-28 08:03:51.000000"
MQ10,inf,"2024-02-28 08:03:51.000000"
MQ11,inf,"2024-02-28 08:03:52.000000"
TGS2620,0.979736686,"2024-02-28 08:03:52.000000"
TGS2603,0.951641977,"2024-02-28 08:03:53.000000"
TGS2610,0.947711349,"2024-02-28 08:03:53.000000"
TGS2611,0.949404180,"2024-02-28 08:03:53.000000"
MQ12,inf,"2024-02-28 08:03:54.000000"
,inf,"2024-02-28 08:03:56.000000"
MQ5,inf,"2024-02-28 08:03:56.000000"
MQ6,inf,"2024-02-28 08:03:57.000000"
MQ7,inf,"2024-02-28 08:03:57.000000"
MQ8,inf,"2024-02-28 08:03:58.000000"
TGS2600,0.966080785,"2024-02-28 08:03:58.000000"
TGS2602,0.953477621,"2024-02-28 08:03:59.000000"
TGS2612,0.868240654,"2024-02-28 08:03:59.000000"
MQ9,inf,"2024-02-28 08:03:59.000000"
MQ10,inf,"2024-02-28 08:04:00.000000"
MQ11,inf,"2024-02-28 08:04:00.000000"
TGS2620,0.979736686,"2024-02-28 08:04:01.000000"
TGS2603,0.951641977,"2024-02-28 08:04:01.000000"
TGS2610,0.947711349,"2024-02-28 08:04:01.000000"
TGS2611,0.943543673,"2024-02-28 08:04:01.000000"
MQ12,inf,"2024-02-28 08:04:02.000000"
,inf,"2024-02-28 08:04:04.000000"
MQ5,inf,"2024-02-28 08:04:05.000000"
MQ6,inf,"2024-02-28 08:04:05.000000"
MQ7,inf,"2024-02-28 08:04:06.000000"
MQ8,inf,"2024-02-28 08:04:07.000000"
TGS2600,0.966080785,"2024-02-28 08:04:08.000000"
TGS2602,0.953477621,"2024-02-28 08:04:08.000000"
TGS2612,0.868240654,"2024-02-28 08:04:09.000000"
MQ9,inf,"2024-02-28 08:04:09.000000"
MQ10,inf,"2024-02-28 08:04:10.000000"
MQ11,inf,"2024-02-28 08:04:10.000000"
TGS2620,0.979736686,"2024-02-28 08:04:11.000000"
TGS2603,0.949274719,"2024-02-28 08:04:11.000000"
TGS2610,0.947711349,"2024-02-28 08:04:12.000000"
TGS2611,0.943543673,"2024-02-28 08:04:12.000000"
MQ12,inf,"2024-02-28 08:04:13.000000"
,inf,"2024-02-28 08:04:15.000000"
MQ5,inf,"2024-02-28 08:04:16.000000"
MQ6,inf,"2024-02-28 08:04:16.000000"
MQ7,inf,"2024-02-28 08:04:17.000000"
MQ8,inf,"2024-02-28 08:04:17.000000"
TGS2600,0.967478871,"2024-02-28 08:04:18.000000"
TGS2602,0.953477621,"2024-02-28 08:04:18.000000"
TGS2612,0.940050066,"2024-02-28 08:04:19.000000"
MQ9,inf,"2024-02-28 08:04:20.000000"
MQ10,inf,"2024-02-28 08:04:21.000000"
MQ11,inf,"2024-02-28 08:04:21.000000"
TGS2620,0.982465744,"2024-02-28 08:04:22.000000"
TGS2603,0.975314677,"2024-02-28 08:04:22.000000"
TGS2610,0.947711349,"2024-02-28 08:04:23.000000"
TGS2611,0.949404180,"2024-02-28 08:04:23.000000"
MQ12,inf,"2024-02-28 08:04:24.000000"
,inf,"2024-02-28 08:04:27.000000"
MQ5,inf,"2024-02-28 08:04:27.000000"
MQ6,inf,"2024-02-28 08:04:28.000000"
MQ7,inf,"2024-02-28 08:04:28.000000"
MQ8,inf,"2024-02-28 08:04:29.000000"
TGS2600,0.967478871,"2024-02-28 08:04:30.000000"
TGS2602,0.953477621,"2024-02-28 08:04:32.000000"
TGS2612,0.874768794,"2024-02-28 08:04:32.000000"
MQ9,inf,"2024-02-28 08:04:34.000000"
MQ10,inf,"2024-02-28 08:04:35.000000"
MQ11,inf,"2024-02-28 08:04:36.000000"
TGS2620,0.982465744,"2024-02-28 08:04:37.000000"
TGS2603,0.949274719,"2024-02-28 08:04:39.000000"
TGS2610,0.947711349,"2024-02-28 08:04:39.000000"
TGS2611,0.949404180,"2024-02-28 08:04:40.000000"
MQ12,inf,"2024-02-28 08:04:40.000000"
,inf,"2024-02-28 08:04:43.000000"
MQ5,inf,"2024-02-28 08:04:43.000000"
MQ6,inf,"2024-02-28 08:04:44.000000"
MQ7,inf,"2024-02-28 08:04:45.000000"
MQ8,inf,"2024-02-28 08:04:45.000000"
TGS2600,0.964682698,"2024-02-28 08:04:46.000000"
TGS2602,0.950713933,"2024-02-28 08:04:46.000000"
TGS2612,0.861712515,"2024-02-28 08:04:46.000000"
MQ9,inf,"2024-02-28 08:04:47.000000"
MQ10,inf,"2024-02-28 08:04:47.000000"
MQ11,inf,"2024-02-28 08:04:48.000000"
TGS2620,0.977007627,"2024-02-28 08:04:49.000000"
TGS2603,0.944540203,"2024-02-28 08:04:49.000000"
TGS2610,0.947711349,"2024-02-28 08:04:50.000000"
TGS2611,0.943543673,"2024-02-28 08:04:51.000000"
MQ12,inf,"2024-02-28 08:04:51.000000"
,inf,"2024-02-28 08:04:54.000000"
MQ5,inf,"2024-02-28 08:04:56.000000"
MQ6,inf,"2024-02-28 08:04:58.000000"
,inf,"2024-02-28 08:05:13.000000"
MQ5,inf,"2024-02-28 08:05:14.000000"
MQ6,inf,"2024-02-28 08:05:15.000000"
MQ7,inf,"2024-02-28 08:05:15.000000"
MQ8,inf,"2024-02-28 08:05:16.000000"
TGS2600,0.966080785,"2024-02-28 08:05:17.000000"
TGS2602,0.950713933,"2024-02-28 08:05:21.000000"
,inf,"2024-02-28 08:05:23.000000"
MQ5,inf,"2024-02-28 08:05:24.000000"
MQ6,inf,"2024-02-28 08:05:25.000000"
,inf,"2024-02-28 08:05:34.000000"
MQ5,inf,"2024-02-28 08:05:34.000000"
MQ6,inf,"2024-02-28 08:05:35.000000"
MQ7,inf,"2024-02-28 08:05:35.000000"
MQ7,inf,"2024-02-28 08:05:37.000000"
MQ8,inf,"2024-02-28 08:05:37.000000"
TGS2600,0.967478871,"2024-02-28 08:05:37.000000"
TGS2602,0.950713933,"2024-02-28 08:05:40.000000"
TGS2612,0.868240654,"2024-02-28 08:05:41.000000"
MQ9,inf,"2024-02-28 08:05:41.000000"
MQ10,inf,"2024-02-28 08:05:41.000000"
,inf,"2024-02-28 08:05:47.000000"
MQ5,inf,"2024-02-28 08:05:47.000000"
MQ6,inf,"2024-02-28 08:05:50.000000"
MQ7,inf,"2024-02-28 08:05:50.000000"
MQ8,inf,"2024-02-28 08:05:51.000000"
TGS2600,0.966080785,"2024-02-28 08:05:51.000000"
TGS2602,0.978350937,"2024-02-28 08:05:52.000000"
TGS2612,0.861712515,"2024-02-28 08:05:52.000000"
MQ9,inf,"2024-02-28 08:05:53.000000"
MQ10,inf,"2024-02-28 08:05:53.000000"
,inf,"2024-02-28 08:05:58.000000"
MQ5,inf,"2024-02-28 08:05:59.000000"
MQ6,inf,"2024-02-28 08:05:59.000000"
MQ7,inf,"2024-02-28 08:06:01.000000"
MQ8,inf,"2024-02-28 08:06:02.000000"
TGS2600,0.966080785,"2024-02-28 08:06:03.000000"
TGS2602,0.950713933,"2024-02-28 08:06:03.000000"
TGS2612,0.861712515,"2024-02-28 08:06:04.000000"
MQ9,inf,"2024-02-28 08:06:04.000000"
MQ10,inf,"2024-02-28 08:06:04.000000"
MQ11,inf,"2024-02-28 08:06:05.000000"
TGS2620,0.977007627,"2024-02-28 08:06:05.000000"
TGS2603,0.937438369,"2024-02-28 08:06:05.000000"
TGS2610,0.941788197,"2024-02-28 08:06:06.000000"
TGS2611,0.943543673,"2024-02-28 08:06:06.000000"
MQ12,inf,"2024-02-28 08:06:07.000000"
,inf,"2024-02-28 08:06:09.000000"
MQ5,inf,"2024-02-28 08:06:09.000000"
MQ6,inf,"2024-02-28 08:06:10.000000"
MQ7,inf,"2024-02-28 08:06:10.000000"
MQ8,inf,"2024-02-28 08:06:11.000000"
TGS2600,0.964682698,"2024-02-28 08:06:11.000000"
TGS2602,0.947950244,"2024-02-28 08:06:12.000000"
TGS2612,0.848656297,"2024-02-28 08:06:12.000000"
MQ9,inf,"2024-02-28 08:06:13.000000"
MQ10,inf,"2024-02-28 08:06:14.000000"
MQ11,inf,"2024-02-28 08:06:14.000000"
TGS2620,0.977007627,"2024-02-28 08:06:15.000000"
TGS2603,0.937438369,"2024-02-28 08:06:16.000000"
TGS2610,0.947711349,"2024-02-28 08:06:17.000000"
TGS2611,0.949404180,"2024-02-28 08:06:17.000000"
MQ12,inf,"2024-02-28 08:06:18.000000"
,inf,"2024-02-28 08:06:20.000000"
MQ5,inf,"2024-02-28 08:06:21.000000"
MQ6,inf,"2024-02-28 08:06:21.000000"
MQ7,inf,"2024-02-28 08:06:21.000000"
MQ8,inf,"2024-02-28 08:06:22.000000"
TGS2600,0.966080785,"2024-02-28 08:06:23.000000"
TGS2602,0.947950244,"2024-02-28 08:06:23.000000"
TGS2612,0.848656297,"2024-02-28 08:06:23.000000"
MQ9,inf,"2024-02-28 08:06:24.000000"
MQ10,inf,"2024-02-28 08:06:24.000000"
MQ11,inf,"2024-02-28 08:06:25.000000"
TGS2620,0.977007627,"2024-02-28 08:06:25.000000"
TGS2603,0.932703853,"2024-02-28 08:06:26.000000"
TGS2610,0.947711349,"2024-02-28 08:06:27.000000"
TGS2611,0.943543673,"2024-02-28 08:06:27.000000"
MQ12,inf,"2024-02-28 08:06:28.000000"
,inf,"2024-02-28 08:06:30.000000"
MQ5,inf,"2024-02-28 08:06:30.000000"
MQ6,inf,"2024-02-28 08:06:31.000000"
MQ7,inf,"2024-02-28 08:06:31.000000"
MQ8,inf,"2024-02-28 08:06:32.000000"
TGS2600,0.966080785,"2024-02-28 08:06:32.000000"
TGS2602,0.947950244,"2024-02-28 08:06:33.000000"
TGS2612,0.848656297,"2024-02-28 08:06:33.000000"
MQ9,inf,"2024-02-28 08:06:34.000000"
MQ10,inf,"2024-02-28 08:06:34.000000"
MQ11,inf,"2024-02-28 08:06:34.000000"
TGS2620,0.977007627,"2024-02-28 08:06:35.000000"
TGS2603,0.930336595,"2024-02-28 08:06:35.000000"
TGS2610,0.941788197,"2024-02-28 08:06:35.000000"
TGS2611,0.943543673,"2024-02-28 08:06:35.000000"
MQ12,inf,"2024-02-28 08:06:36.000000"
,inf,"2024-02-28 08:06:38.000000"
MQ5,inf,"2024-02-28 08:06:39.000000"
MQ6,inf,"2024-02-28 08:06:39.000000"
MQ7,inf,"2024-02-28 08:06:40.000000"
MQ8,inf,"2024-02-28 08:06:40.000000"
TGS2600,0.966080785,"2024-02-28 08:06:41.000000"
TGS2602,0.947950244,"2024-02-28 08:06:41.000000"
TGS2612,0.848656297,"2024-02-28 08:06:42.000000"
MQ9,inf,"2024-02-28 08:06:42.000000"
MQ10,inf,"2024-02-28 08:06:42.000000"
MQ11,inf,"2024-02-28 08:06:43.000000"
TGS2620,0.978372157,"2024-02-28 08:06:43.000000"
TGS2603,0.930336595,"2024-02-28 08:06:44.000000"
TGS2610,0.947711349,"2024-02-28 08:06:44.000000"
TGS2611,0.943543673,"2024-02-28 08:06:44.000000"
MQ12,inf,"2024-02-28 08:06:45.000000"
,inf,"2024-02-28 08:06:47.000000"
MQ5,inf,"2024-02-28 08:06:48.000000"
MQ6,inf,"2024-02-28 08:06:48.000000"
MQ7,inf,"2024-02-28 08:06:50.000000"
MQ8,inf,"2024-02-28 08:06:51.000000"
TGS2600,0.968876958,"2024-02-28 08:06:52.000000"
TGS2602,0.947950244,"2024-02-28 08:06:53.000000"
TGS2612,0.926993787,"2024-02-28 08:06:54.000000"
MQ9,inf,"2024-02-28 08:06:55.000000"
MQ10,inf,"2024-02-28 08:06:56.000000"
MQ11,inf,"2024-02-28 08:06:57.000000"
TGS2620,0.990652978,"2024-02-28 08:06:57.000000"
TGS2603,0.956376553,"2024-02-28 08:06:58.000000"
TGS2610,0.947711349,"2024-02-28 08:06:58.000000"
TGS2611,0.943543673,"2024-02-28 08:06:59.000000"
MQ12,inf,"2024-02-28 08:06:59.000000"
,inf,"2024-02-28 08:07:02.000000"
MQ5,inf,"2024-02-28 08:07:02.000000"
MQ6,inf,"2024-02-28 08:07:03.000000"
MQ7,inf,"2024-02-28 08:07:03.000000"
