Sensor,Value,stamp
MQ8,inf,"2024-02-28 05:58:46.000000"
TGS2600,0.991242051,"2024-02-28 05:58:46.000000"
TGS2602,0.993912816,"2024-02-28 05:58:47.000000"
TGS2612,0.993945837,"2024-02-28 05:58:47.000000"
MQ9,inf,"2024-02-28 05:58:48.000000"
MQ10,inf,"2024-02-28 05:58:48.000000"
MQ11,inf,"2024-02-28 05:58:49.000000"
TGS2620,0.988716483,"2024-02-28 05:58:49.000000"
TGS2603,0.131900340,"2024-02-28 05:58:50.000000"
TGS2610,0.362173051,"2024-02-28 05:58:50.000000"
TGS2611,0.182186246,"2024-02-28 05:58:51.000000"
MQ12,inf,"2024-02-28 05:58:51.000000"
,inf,"2024-02-28 05:58:54.000000"
MQ5,inf,"2024-02-28 05:58:54.000000"
MQ6,inf,"2024-02-28 05:58:55.000000"
MQ7,inf,"2024-02-28 05:58:55.000000"
MQ8,inf,"2024-02-28 05:58:56.000000"
TGS2600,0.985270739,"2024-02-28 05:58:56.000000"
TGS2602,0.987925410,"2024-02-28 05:58:57.000000"
TGS2612,0.987958252,"2024-02-28 05:58:57.000000"
MQ9,inf,"2024-02-28 05:58:58.000000"
MQ10,inf,"2024-02-28 05:58:58.000000"
MQ11,inf,"2024-02-28 05:58:59.000000"
TGS2620,0.976804256,"2024-02-28 05:58:59.000000"
TGS2603,0.131900340,"2024-02-28 05:59:00.000000"
TGS2610,0.543259561,"2024-02-28 05:59:00.000000"
TGS2611,0.182186246,"2024-02-28 05:59:01.000000"
MQ12,inf,"2024-02-28 05:59:01.000000"
,inf,"2024-02-28 05:59:03.000000"
MQ5,inf,"2024-02-28 05:59:04.000000"
MQ6,inf,"2024-02-28 05:59:04.000000"
MQ7,inf,"2024-02-28 05:59:05.000000"
MQ8,inf,"2024-02-28 05:59:06.000000"
TGS2600,0.973328054,"2024-02-28 05:59:06.000000"
TGS2602,1.029837370,"2024-02-28 05:59:06.000000"
TGS2612,0.975982964,"2024-02-28 05:59:07.000000"
MQ9,inf,"2024-02-28 05:59:07.000000"
MQ10,inf,"2024-02-28 05:59:08.000000"
MQ11,inf,"2024-02-28 05:59:08.000000"
TGS2620,0.970848083,"2024-02-28 05:59:09.000000"
TGS2603,0.087933563,"2024-02-28 05:59:09.000000"
TGS2610,0.362173051,"2024-02-28 05:59:10.000000"
TGS2611,0.728744984,"2024-02-28 05:59:10.000000"
MQ12,inf,"2024-02-28 05:59:10.000000"
,inf,"2024-02-28 05:59:13.000000"
