Sensor,Value,stamp
TGS2602,1.397572041,"2024-02-28 08:32:41.000000"
TGS2612,0.891667485,"2024-02-28 08:32:42.000000"
MQ9,nan,"2024-02-28 08:32:42.000000"
MQ10,inf,"2024-02-28 08:32:45.000000"
MQ11,inf,"2024-02-28 08:32:45.000000"
,inf,"2024-02-28 08:32:50.000000"
MQ5,inf,"2024-02-28 08:32:51.000000"
MQ6,inf,"2024-02-28 08:32:51.000000"
MQ7,inf,"2024-02-28 08:32:51.000000"
MQ8,inf,"2024-02-28 08:32:53.000000"
TGS2600,1.125767350,"2024-02-28 08:32:55.000000"
TGS2602,1.393532753,"2024-02-28 08:32:56.000000"
TGS2612,0.885518074,"2024-02-28 08:32:56.000000"
MQ9,inf,"2024-02-28 08:32:57.000000"
MQ10,inf,"2024-02-28 08:32:57.000000"
MQ11,nan,"2024-02-28 08:32:57.000000"
TGS2620,1.126369715,"2024-02-28 08:32:57.000000"
TGS2603,1.412373662,"2024-02-28 08:32:58.000000"
TGS2610,0.880248725,"2024-02-28 08:32:58.000000"
TGS2611,1.695400715,"2024-02-28 08:32:59.000000"
MQ12,inf,"2024-02-28 08:32:59.000000"
,inf,"2024-02-28 08:33:02.000000"
MQ5,inf,"2024-02-28 08:33:04.000000"
MQ6,inf,"2024-02-28 08:33:06.000000"
MQ7,inf,"2024-02-28 08:33:06.000000"
MQ8,inf,"2024-02-28 08:33:06.000000"
TGS2600,1.130551100,"2024-02-28 08:33:07.000000"
TGS2602,1.393532753,"2024-02-28 08:33:08.000000"
TGS2612,0.885518074,"2024-02-28 08:33:08.000000"
MQ9,inf,"2024-02-28 08:33:09.000000"
MQ10,nan,"2024-02-28 08:33:09.000000"
MQ11,inf,"2024-02-28 08:33:10.000000"
TGS2620,1.109512448,"2024-02-28 08:33:11.000000"
TGS2603,1.419768214,"2024-02-28 08:33:12.000000"
TGS2610,0.874815106,"2024-02-28 08:33:12.000000"
TGS2611,1.606169105,"2024-02-28 08:33:14.000000"
MQ12,inf,"2024-02-28 08:33:15.000000"
,inf,"2024-02-28 08:33:17.000000"
MQ5,inf,"2024-02-28 08:33:17.000000"
MQ6,inf,"2024-02-28 08:33:18.000000"
MQ7,inf,"2024-02-28 08:33:19.000000"
MQ8,inf,"2024-02-28 08:33:19.000000"
TGS2600,1.105037928,"2024-02-28 08:33:19.000000"
TGS2602,1.389493585,"2024-02-28 08:33:21.000000"
TGS2612,0.873219192,"2024-02-28 08:33:21.000000"
MQ9,inf,"2024-02-28 08:33:22.000000"
MQ10,inf,"2024-02-28 08:33:22.000000"
MQ11,inf,"2024-02-28 08:33:23.000000"
TGS2620,1.104915023,"2024-02-28 08:33:23.000000"
TGS2603,1.382795095,"2024-02-28 08:33:24.000000"
TGS2610,0.874815106,"2024-02-28 08:33:24.000000"
TGS2611,1.606169105,"2024-02-28 08:33:25.000000"
MQ12,inf,"2024-02-28 08:33:26.000000"
,inf,"2024-02-28 08:33:28.000000"
MQ5,inf,"2024-02-28 08:33:29.000000"
MQ6,inf,"2024-02-28 08:33:29.000000"
MQ7,inf,"2024-02-28 08:33:30.000000"
MQ8,inf,"2024-02-28 08:33:30.000000"
TGS2600,1.103443384,"2024-02-28 08:33:31.000000"
TGS2602,1.389493585,"2024-02-28 08:33:31.000000"
TGS2612,0.854770899,"2024-02-28 08:33:32.000000"
MQ9,inf,"2024-02-28 08:33:32.000000"
MQ10,inf,"2024-02-28 08:33:32.000000"
MQ11,inf,"2024-02-28 08:33:33.000000"
TGS2620,1.103382587,"2024-02-28 08:33:33.000000"
TGS2603,1.379097819,"2024-02-28 08:33:34.000000"
TGS2610,0.869381428,"2024-02-28 08:33:34.000000"
TGS2611,1.596254468,"2024-02-28 08:33:35.000000"
MQ12,inf,"2024-02-28 08:33:35.000000"
,inf,"2024-02-28 08:33:38.000000"
MQ5,inf,"2024-02-28 08:33:38.000000"
MQ6,inf,"2024-02-28 08:33:40.000000"
MQ7,inf,"2024-02-28 08:33:40.000000"
MQ8,inf,"2024-02-28 08:33:40.000000"
TGS2600,1.105037928,"2024-02-28 08:33:41.000000"
TGS2602,1.389493585,"2024-02-28 08:33:41.000000"
TGS2612,0.867069781,"2024-02-28 08:33:43.000000"
MQ9,inf,"2024-02-28 08:33:44.000000"
MQ10,inf,"2024-02-28 08:33:44.000000"
MQ11,inf,"2024-02-28 08:33:46.000000"
TGS2620,1.104915023,"2024-02-28 08:33:47.000000"
TGS2603,1.379097819,"2024-02-28 08:33:47.000000"
TGS2610,0.874815106,"2024-02-28 08:33:47.000000"
TGS2611,1.705315232,"2024-02-28 08:33:48.000000"
MQ12,inf,"2024-02-28 08:33:49.000000"
,inf,"2024-02-28 08:33:51.000000"
MQ5,inf,"2024-02-28 08:33:52.000000"
MQ6,inf,"2024-02-28 08:33:52.000000"
MQ7,inf,"2024-02-28 08:33:53.000000"
MQ8,inf,"2024-02-28 08:33:54.000000"
TGS2600,1.103443384,"2024-02-28 08:33:54.000000"
TGS2602,1.389493585,"2024-02-28 08:33:55.000000"
TGS2612,0.842472076,"2024-02-28 08:33:56.000000"
MQ9,inf,"2024-02-28 08:33:56.000000"
MQ10,inf,"2024-02-28 08:33:57.000000"
MQ11,inf,"2024-02-28 08:33:59.000000"
TGS2620,1.118707299,"2024-02-28 08:34:00.000000"
TGS2603,1.379097819,"2024-02-28 08:34:02.000000"
TGS2610,0.874815106,"2024-02-28 08:34:03.000000"
TGS2611,1.606169105,"2024-02-28 08:34:03.000000"
MQ12,inf,"2024-02-28 08:34:04.000000"
,inf,"2024-02-28 08:34:06.000000"
MQ5,inf,"2024-02-28 08:34:07.000000"
MQ6,inf,"2024-02-28 08:34:07.000000"
MQ7,inf,"2024-02-28 08:34:08.000000"
MQ8,inf,"2024-02-28 08:34:09.000000"
TGS2600,1.105037928,"2024-02-28 08:34:10.000000"
TGS2602,1.389493585,"2024-02-28 08:34:10.000000"
TGS2612,0.842472076,"2024-02-28 08:34:10.000000"
MQ9,inf,"2024-02-28 08:34:11.000000"
MQ10,inf,"2024-02-28 08:34:11.000000"
MQ11,inf,"2024-02-28 08:34:12.000000"
TGS2620,1.103382587,"2024-02-28 08:34:12.000000"
TGS2603,1.375400543,"2024-02-28 08:34:12.000000"
TGS2610,0.869381428,"2024-02-28 08:34:13.000000"
TGS2611,1.606169105,"2024-02-28 08:34:13.000000"
MQ12,inf,"2024-02-28 08:34:14.000000"
,inf,"2024-02-28 08:34:16.000000"
MQ5,inf,"2024-02-28 08:34:17.000000"
MQ6,inf,"2024-02-28 08:34:19.000000"
MQ7,inf,"2024-02-28 08:34:19.000000"
MQ8,inf,"2024-02-28 08:34:20.000000"
TGS2600,1.103443384,"2024-02-28 08:34:20.000000"
TGS2602,1.421807289,"2024-02-28 08:34:21.000000"
TGS2612,0.922414660,"2024-02-28 08:34:22.000000"
MQ9,inf,"2024-02-28 08:34:23.000000"
MQ10,inf,"2024-02-28 08:34:24.000000"
MQ11,inf,"2024-02-28 08:34:24.000000"
TGS2620,1.103382587,"2024-02-28 08:34:24.000000"
TGS2603,1.375400543,"2024-02-28 08:34:25.000000"
TGS2610,0.869381428,"2024-02-28 08:34:25.000000"
TGS2611,1.685486078,"2024-02-28 08:34:26.000000"
MQ12,inf,"2024-02-28 08:34:26.000000"
,inf,"2024-02-28 08:34:29.000000"
MQ5,inf,"2024-02-28 08:34:29.000000"
MQ6,inf,"2024-02-28 08:34:29.000000"
MQ7,inf,"2024-02-28 08:34:30.000000"
MQ8,inf,"2024-02-28 08:34:30.000000"
TGS2600,1.105037928,"2024-02-28 08:34:32.000000"
TGS2602,1.421807289,"2024-02-28 08:34:32.000000"
TGS2612,0.842472076,"2024-02-28 08:34:33.000000"
MQ9,inf,"2024-02-28 08:34:33.000000"
MQ10,nan,"2024-02-28 08:34:34.000000"
MQ11,inf,"2024-02-28 08:34:35.000000"
TGS2620,1.112577438,"2024-02-28 08:34:35.000000"
TGS2603,1.375400543,"2024-02-28 08:34:36.000000"
TGS2610,0.869381428,"2024-02-28 08:34:38.000000"
TGS2611,1.606169105,"2024-02-28 08:34:38.000000"
MQ12,inf,"2024-02-28 08:34:43.000000"
,inf,"2024-02-28 08:34:45.000000"
MQ5,inf,"2024-02-28 08:34:45.000000"
MQ6,inf,"2024-02-28 08:34:46.000000"
MQ7,inf,"2024-02-28 08:34:47.000000"
MQ8,inf,"2024-02-28 08:34:48.000000"
TGS2600,1.103443384,"2024-02-28 08:34:48.000000"
TGS2602,1.385454297,"2024-02-28 08:34:50.000000"
TGS2612,0.842472076,"2024-02-28 08:34:51.000000"
MQ9,inf,"2024-02-28 08:34:51.000000"
MQ10,inf,"2024-02-28 08:34:52.000000"
MQ11,inf,"2024-02-28 08:34:52.000000"
TGS2620,1.100317597,"2024-02-28 08:34:52.000000"
TGS2603,1.364308596,"2024-02-28 08:34:53.000000"
TGS2610,0.869381428,"2024-02-28 08:34:53.000000"
TGS2611,1.606169105,"2024-02-28 08:34:53.000000"
MQ12,inf,"2024-02-28 08:34:54.000000"
,inf,"2024-02-28 08:34:56.000000"
MQ5,inf,"2024-02-28 08:34:56.000000"
MQ6,inf,"2024-02-28 08:34:57.000000"
MQ7,inf,"2024-02-28 08:34:57.000000"
MQ8,inf,"2024-02-28 08:34:58.000000"
TGS2600,1.101848722,"2024-02-28 08:34:58.000000"
TGS2602,1.385454297,"2024-02-28 08:35:00.000000"
TGS2612,0.903966367,"2024-02-28 08:35:00.000000"
MQ9,inf,"2024-02-28 08:35:01.000000"
MQ10,inf,"2024-02-28 08:35:02.000000"
MQ11,nan,"2024-02-28 08:35:02.000000"
TGS2620,1.100317597,"2024-02-28 08:35:03.000000"
TGS2603,1.364308596,"2024-02-28 08:35:03.000000"
TGS2610,0.869381428,"2024-02-28 08:35:04.000000"
TGS2611,1.596254468,"2024-02-28 08:35:04.000000"
MQ12,inf,"2024-02-28 08:35:05.000000"
,inf,"2024-02-28 08:35:08.000000"
MQ5,inf,"2024-02-28 08:35:08.000000"
MQ6,inf,"2024-02-28 08:35:09.000000"
MQ7,inf,"2024-02-28 08:35:09.000000"
MQ8,inf,"2024-02-28 08:35:09.000000"
TGS2600,1.100254178,"2024-02-28 08:35:10.000000"
TGS2602,1.381415129,"2024-02-28 08:35:10.000000"
TGS2612,0.836322606,"2024-02-28 08:35:11.000000"
MQ9,inf,"2024-02-28 08:35:11.000000"
MQ10,inf,"2024-02-28 08:35:12.000000"
MQ11,inf,"2024-02-28 08:35:13.000000"
TGS2620,1.097252607,"2024-02-28 08:35:13.000000"
TGS2603,1.364308596,"2024-02-28 08:35:14.000000"
TGS2610,0.863947809,"2024-02-28 08:35:15.000000"
TGS2611,1.596254468,"2024-02-28 08:35:15.000000"
MQ12,inf,"2024-02-28 08:35:15.000000"
,inf,"2024-02-28 08:35:18.000000"
MQ5,inf,"2024-02-28 08:35:18.000000"
MQ6,inf,"2024-02-28 08:35:19.000000"
MQ7,inf,"2024-02-28 08:35:19.000000"
MQ8,inf,"2024-02-28 08:35:20.000000"
TGS2600,1.100254178,"2024-02-28 08:35:20.000000"
TGS2602,1.381415129,"2024-02-28 08:35:20.000000"
TGS2612,0.836322606,"2024-02-28 08:35:21.000000"
MQ9,inf,"2024-02-28 08:35:21.000000"
MQ10,inf,"2024-02-28 08:35:22.000000"
MQ11,inf,"2024-02-28 08:35:22.000000"
TGS2620,1.097252607,"2024-02-28 08:35:22.000000"
TGS2603,1.360611200,"2024-02-28 08:35:23.000000"
TGS2610,0.863947809,"2024-02-28 08:35:23.000000"
TGS2611,1.596254468,"2024-02-28 08:35:24.000000"
MQ12,inf,"2024-02-28 08:35:24.000000"
,inf,"2024-02-28 08:35:26.000000"
MQ5,nan,"2024-02-28 08:35:27.000000"
MQ6,inf,"2024-02-28 08:35:27.000000"
MQ7,inf,"2024-02-28 08:35:28.000000"
MQ8,inf,"2024-02-28 08:35:28.000000"
TGS2600,1.101848722,"2024-02-28 08:35:29.000000"
TGS2602,1.381415129,"2024-02-28 08:35:29.000000"
TGS2612,0.836322606,"2024-02-28 08:35:30.000000"
MQ9,inf,"2024-02-28 08:35:30.000000"
MQ10,inf,"2024-02-28 08:35:30.000000"
MQ11,nan,"2024-02-28 08:35:31.000000"
TGS2620,1.095720172,"2024-02-28 08:35:31.000000"
TGS2603,1.360611200,"2024-02-28 08:35:32.000000"
TGS2610,0.869381428,"2024-02-28 08:35:32.000000"
TGS2611,1.596254468,"2024-02-28 08:35:32.000000"
MQ12,nan,"2024-02-28 08:35:33.000000"
,inf,"2024-02-28 08:35:35.000000"
MQ5,inf,"2024-02-28 08:35:36.000000"
MQ6,inf,"2024-02-28 08:35:37.000000"
MQ7,inf,"2024-02-28 08:35:37.000000"
MQ8,inf,"2024-02-28 08:35:38.000000"
TGS2600,1.103443384,"2024-02-28 08:35:38.000000"
TGS2602,1.381415129,"2024-02-28 08:35:39.000000"
TGS2612,0.836322606,"2024-02-28 08:35:39.000000"
MQ9,inf,"2024-02-28 08:35:39.000000"
MQ10,inf,"2024-02-28 08:35:40.000000"
MQ11,inf,"2024-02-28 08:35:40.000000"
TGS2620,1.098785162,"2024-02-28 08:35:41.000000"
TGS2603,1.360611200,"2024-02-28 08:35:41.000000"
TGS2610,0.869381428,"2024-02-28 08:35:42.000000"
TGS2611,1.606169105,"2024-02-28 08:35:42.000000"
MQ12,inf,"2024-02-28 08:35:42.000000"
,inf,"2024-02-28 08:35:45.000000"
MQ5,inf,"2024-02-28 08:35:45.000000"
MQ6,inf,"2024-02-28 08:35:46.000000"
MQ7,inf,"2024-02-28 08:35:46.000000"
MQ8,inf,"2024-02-28 08:35:46.000000"
TGS2600,1.103443384,"2024-02-28 08:35:47.000000"
TGS2602,1.381415129,"2024-02-28 08:35:47.000000"
TGS2612,0.836322606,"2024-02-28 08:35:48.000000"
MQ9,inf,"2024-02-28 08:35:49.000000"
MQ10,inf,"2024-02-28 08:35:49.000000"
MQ11,inf,"2024-02-28 08:35:49.000000"
TGS2620,1.100317597,"2024-02-28 08:35:50.000000"
TGS2603,1.360611200,"2024-02-28 08:35:50.000000"
TGS2610,0.869381428,"2024-02-28 08:35:50.000000"
TGS2611,1.596254468,"2024-02-28 08:35:51.000000"
MQ12,inf,"2024-02-28 08:35:51.000000"
,inf,"2024-02-28 08:35:54.000000"
MQ5,inf,"2024-02-28 08:35:54.000000"
MQ6,inf,"2024-02-28 08:35:55.000000"
MQ7,inf,"2024-02-28 08:35:55.000000"
MQ8,inf,"2024-02-28 08:35:56.000000"
TGS2600,1.101848722,"2024-02-28 08:35:56.000000"
TGS2602,1.377375841,"2024-02-28 08:35:57.000000"
TGS2612,0.836322606,"2024-02-28 08:35:57.000000"
MQ9,inf,"2024-02-28 08:35:58.000000"
MQ10,inf,"2024-02-28 08:35:58.000000"
MQ11,inf,"2024-02-28 08:35:58.000000"
TGS2620,1.097252607,"2024-02-28 08:35:59.000000"
TGS2603,1.360611200,"2024-02-28 08:35:59.000000"
TGS2610,0.869381428,"2024-02-28 08:36:00.000000"
TGS2611,1.596254468,"2024-02-28 08:36:00.000000"
MQ12,inf,"2024-02-28 08:36:00.000000"
,inf,"2024-02-28 08:36:03.000000"
MQ5,inf,"2024-02-28 08:36:03.000000"
MQ6,inf,"2024-02-28 08:36:03.000000"
MQ7,inf,"2024-02-28 08:36:04.000000"
MQ8,inf,"2024-02-28 08:36:05.000000"
TGS2600,1.101848722,"2024-02-28 08:36:05.000000"
TGS2602,1.381415129,"2024-02-28 08:36:05.000000"
TGS2612,0.836322606,"2024-02-28 08:36:06.000000"
MQ9,inf,"2024-02-28 08:36:06.000000"
MQ10,inf,"2024-02-28 08:36:06.000000"
MQ11,inf,"2024-02-28 08:36:07.000000"
TGS2620,1.097252607,"2024-02-28 08:36:07.000000"
TGS2603,1.360611200,"2024-02-28 08:36:07.000000"
TGS2610,0.869381428,"2024-02-28 08:36:08.000000"
TGS2611,1.596254468,"2024-02-28 08:36:08.000000"
MQ12,inf,"2024-02-28 08:36:08.000000"
,inf,"2024-02-28 08:36:11.000000"
MQ5,inf,"2024-02-28 08:36:11.000000"
MQ6,inf,"2024-02-28 08:36:12.000000"
MQ7,inf,"2024-02-28 08:36:12.000000"
MQ8,inf,"2024-02-28 08:36:13.000000"
TGS2600,1.100254178,"2024-02-28 08:36:13.000000"
TGS2602,1.377375841,"2024-02-28 08:36:14.000000"
TGS2612,0.836322606,"2024-02-28 08:36:14.000000"
MQ9,inf,"2024-02-28 08:36:14.000000"
MQ10,inf,"2024-02-28 08:36:15.000000"
MQ11,inf,"2024-02-28 08:36:15.000000"
TGS2620,1.095720172,"2024-02-28 08:36:15.000000"
TGS2603,1.356913924,"2024-02-28 08:36:16.000000"
TGS2610,0.863947809,"2024-02-28 08:36:16.000000"
TGS2611,1.596254468,"2024-02-28 08:36:17.000000"
MQ12,nan,"2024-02-28 08:36:17.000000"
,inf,"2024-02-28 08:36:19.000000"
MQ5,inf,"2024-02-28 08:36:19.000000"
MQ6,nan,"2024-02-28 08:36:20.000000"
MQ7,inf,"2024-02-28 08:36:20.000000"
MQ8,inf,"2024-02-28 08:36:20.000000"
TGS2600,1.100254178,"2024-02-28 08:36:21.000000"
TGS2602,1.377375841,"2024-02-28 08:36:21.000000"
TGS2612,0.836322606,"2024-02-28 08:36:21.000000"
MQ9,inf,"2024-02-28 08:36:22.000000"
MQ10,inf,"2024-02-28 08:36:24.000000"
MQ11,inf,"2024-02-28 08:36:24.000000"
TGS2620,1.097252607,"2024-02-28 08:36:24.000000"
TGS2603,1.356913924,"2024-02-28 08:36:25.000000"
TGS2610,0.863947809,"2024-02-28 08:36:25.000000"
TGS2611,1.596254468,"2024-02-28 08:36:25.000000"
MQ12,nan,"2024-02-28 08:36:26.000000"
,inf,"2024-02-28 08:36:28.000000"
MQ5,inf,"2024-02-28 08:36:29.000000"
MQ6,inf,"2024-02-28 08:36:29.000000"
MQ7,inf,"2024-02-28 08:36:29.000000"
MQ8,inf,"2024-02-28 08:36:30.000000"
TGS2600,1.100254178,"2024-02-28 08:36:30.000000"
TGS2602,1.377375841,"2024-02-28 08:36:31.000000"
TGS2612,0.836322606,"2024-02-28 08:36:31.000000"
MQ9,inf,"2024-02-28 08:36:31.000000"
MQ10,nan,"2024-02-28 08:36:32.000000"
MQ11,inf,"2024-02-28 08:36:32.000000"
TGS2620,1.094187617,"2024-02-28 08:36:33.000000"
TGS2603,1.356913924,"2024-02-28 08:36:33.000000"
TGS2610,0.863947809,"2024-02-28 08:36:34.000000"
TGS2611,1.596254468,"2024-02-28 08:36:34.000000"
MQ12,inf,"2024-02-28 08:36:35.000000"
,inf,"2024-02-28 08:36:37.000000"
MQ5,inf,"2024-02-28 08:36:38.000000"
MQ6,inf,"2024-02-28 08:36:38.000000"
MQ7,inf,"2024-02-28 08:36:38.000000"
MQ8,inf,"2024-02-28 08:36:39.000000"
TGS2600,1.100254178,"2024-02-28 08:36:39.000000"
TGS2602,1.377375841,"2024-02-28 08:36:40.000000"
TGS2612,0.842472076,"2024-02-28 08:36:41.000000"
MQ9,inf,"2024-02-28 08:36:41.000000"
MQ10,nan,"2024-02-28 08:36:42.000000"
MQ11,inf,"2024-02-28 08:36:42.000000"
TGS2620,1.109512448,"2024-02-28 08:36:43.000000"
TGS2603,1.390189767,"2024-02-28 08:36:44.000000"
TGS2610,0.923717797,"2024-02-28 08:36:46.000000"
TGS2611,1.596254468,"2024-02-28 08:36:46.000000"
MQ12,inf,"2024-02-28 08:36:47.000000"
,nan,"2024-02-28 08:36:49.000000"
MQ5,inf,"2024-02-28 08:36:50.000000"
MQ6,nan,"2024-02-28 08:36:50.000000"
MQ7,inf,"2024-02-28 08:36:52.000000"
MQ8,inf,"2024-02-28 08:36:52.000000"
TGS2600,1.101848722,"2024-02-28 08:36:53.000000"
TGS2602,1.381415129,"2024-02-28 08:36:55.000000"
TGS2612,0.842472076,"2024-02-28 08:36:58.000000"
MQ9,inf,"2024-02-28 08:36:58.000000"
MQ10,inf,"2024-02-28 08:36:59.000000"
MQ11,inf,"2024-02-28 08:37:00.000000"
TGS2620,1.109512448,"2024-02-28 08:37:00.000000"
TGS2603,1.356913924,"2024-02-28 08:37:02.000000"
TGS2610,0.869381428,"2024-02-28 08:37:02.000000"
TGS2611,1.596254468,"2024-02-28 08:37:03.000000"
MQ12,inf,"2024-02-28 08:37:03.000000"
,inf,"2024-02-28 08:37:05.000000"
MQ5,inf,"2024-02-28 08:37:06.000000"
MQ6,inf,"2024-02-28 08:37:06.000000"
MQ7,inf,"2024-02-28 08:37:08.000000"
MQ8,inf,"2024-02-28 08:37:08.000000"
TGS2600,1.100254178,"2024-02-28 08:37:09.000000"
TGS2602,1.417768121,"2024-02-28 08:37:09.000000"
TGS2612,0.836322606,"2024-02-28 08:37:10.000000"
MQ9,inf,"2024-02-28 08:37:10.000000"
MQ10,inf,"2024-02-28 08:37:11.000000"
MQ11,inf,"2024-02-28 08:37:11.000000"
TGS2620,1.095720172,"2024-02-28 08:37:12.000000"
TGS2603,1.353216648,"2024-02-28 08:37:12.000000"
TGS2610,0.869381428,"2024-02-28 08:37:12.000000"
TGS2611,1.596254468,"2024-02-28 08:37:13.000000"
MQ12,inf,"2024-02-28 08:37:13.000000"
,inf,"2024-02-28 08:37:16.000000"
MQ5,inf,"2024-02-28 08:37:17.000000"
MQ6,inf,"2024-02-28 08:37:17.000000"
MQ7,inf,"2024-02-28 08:37:18.000000"
MQ8,inf,"2024-02-28 08:37:18.000000"
TGS2600,1.101848722,"2024-02-28 08:37:18.000000"
TGS2602,1.377375841,"2024-02-28 08:37:19.000000"
TGS2612,0.836322606,"2024-02-28 08:37:19.000000"
MQ9,inf,"2024-02-28 08:37:20.000000"
MQ10,inf,"2024-02-28 08:37:21.000000"
MQ11,inf,"2024-02-28 08:37:21.000000"
TGS2620,1.097252607,"2024-02-28 08:37:22.000000"
TGS2603,1.356913924,"2024-02-28 08:37:22.000000"
TGS2610,0.869381428,"2024-02-28 08:37:23.000000"
TGS2611,1.596254468,"2024-02-28 08:37:23.000000"
MQ12,inf,"2024-02-28 08:37:24.000000"
,inf,"2024-02-28 08:37:26.000000"
MQ5,inf,"2024-02-28 08:37:27.000000"
MQ6,inf,"2024-02-28 08:37:27.000000"
MQ7,inf,"2024-02-28 08:37:28.000000"
MQ8,inf,"2024-02-28 08:37:29.000000"
TGS2600,1.101848722,"2024-02-28 08:37:29.000000"
TGS2602,1.377375841,"2024-02-28 08:37:30.000000"
TGS2612,0.916265249,"2024-02-28 08:37:30.000000"
MQ9,inf,"2024-02-28 08:37:30.000000"
MQ10,inf,"2024-02-28 08:37:31.000000"
MQ11,inf,"2024-02-28 08:37:31.000000"
TGS2620,1.095720172,"2024-02-28 08:37:31.000000"
TGS2603,1.353216648,"2024-02-28 08:37:32.000000"
TGS2610,0.869381428,"2024-02-28 08:37:32.000000"
TGS2611,1.596254468,"2024-02-28 08:37:33.000000"
MQ12,inf,"2024-02-28 08:37:33.000000"
,inf,"2024-02-28 08:37:36.000000"
MQ5,inf,"2024-02-28 08:37:37.000000"
MQ6,inf,"2024-02-28 08:37:37.000000"
MQ7,inf,"2024-02-28 08:37:37.000000"
MQ8,inf,"2024-02-28 08:37:38.000000"
TGS2600,1.100254178,"2024-02-28 08:37:38.000000"
TGS2602,1.377375841,"2024-02-28 08:37:39.000000"
TGS2612,0.836322606,"2024-02-28 08:37:40.000000"
MQ9,inf,"2024-02-28 08:37:40.000000"
MQ10,inf,"2024-02-28 08:37:41.000000"
MQ11,inf,"2024-02-28 08:37:41.000000"
TGS2620,1.097252607,"2024-02-28 08:37:42.000000"
TGS2603,1.353216648,"2024-02-28 08:37:43.000000"
TGS2610,0.918284178,"2024-02-28 08:37:43.000000"
TGS2611,1.596254468,"2024-02-28 08:37:44.000000"
MQ12,inf,"2024-02-28 08:37:45.000000"
,inf,"2024-02-28 08:37:47.000000"
