Sensor,Value,stamp
MQ8,inf,"2024-02-28 01:57:01.000000"
TGS2600,1.711338758,"2024-02-28 01:57:02.000000"
TGS2602,1.652014852,"2024-02-28 01:57:02.000000"
TGS2612,1.639644146,"2024-02-28 01:57:03.000000"
MQ9,inf,"2024-02-28 01:57:03.000000"
MQ10,inf,"2024-02-28 01:57:04.000000"
MQ11,inf,"2024-02-28 01:57:04.000000"
TGS2620,1.405530691,"2024-02-28 01:57:05.000000"
TGS2603,0.477770388,"2024-02-28 01:57:05.000000"
TGS2610,0.480427057,"2024-02-28 01:57:06.000000"
TGS2611,0.487364620,"2024-02-28 01:57:07.000000"
MQ12,inf,"2024-02-28 01:57:07.000000"
,inf,"2024-02-28 01:57:09.000000"
MQ5,inf,"2024-02-28 01:57:10.000000"
MQ6,inf,"2024-02-28 01:57:10.000000"
MQ7,inf,"2024-02-28 01:57:11.000000"
MQ8,inf,"2024-02-28 01:57:11.000000"
TGS2600,1.452427745,"2024-02-28 01:57:12.000000"
TGS2602,1.449468970,"2024-02-28 01:57:12.000000"
TGS2612,1.481377363,"2024-02-28 01:57:13.000000"
MQ9,inf,"2024-02-28 01:57:13.000000"
MQ10,inf,"2024-02-28 01:57:14.000000"
MQ11,inf,"2024-02-28 01:57:14.000000"
TGS2620,1.276639223,"2024-02-28 01:57:15.000000"
TGS2603,0.119442597,"2024-02-28 01:57:15.000000"
TGS2610,0.640569389,"2024-02-28 01:57:15.000000"
TGS2611,0.487364620,"2024-02-28 01:57:16.000000"
MQ12,inf,"2024-02-28 01:57:16.000000"
,inf,"2024-02-28 01:57:18.000000"
MQ5,inf,"2024-02-28 01:57:19.000000"
MQ6,inf,"2024-02-28 01:57:19.000000"
MQ7,inf,"2024-02-28 01:57:20.000000"
MQ8,inf,"2024-02-28 01:57:20.000000"
TGS2600,1.319814682,"2024-02-28 01:57:20.000000"
TGS2602,1.322877765,"2024-02-28 01:57:21.000000"
TGS2612,1.316779852,"2024-02-28 01:57:21.000000"
MQ9,inf,"2024-02-28 01:57:21.000000"
MQ10,inf,"2024-02-28 01:57:22.000000"
MQ11,inf,"2024-02-28 01:57:22.000000"
TGS2620,1.196849346,"2024-02-28 01:57:25.000000"
TGS2603,0.079628401,"2024-02-28 01:57:26.000000"
TGS2610,0.480427057,"2024-02-28 01:57:28.000000"
TGS2611,0.487364620,"2024-02-28 01:57:28.000000"
MQ12,inf,"2024-02-28 01:57:29.000000"
,inf,"2024-02-28 01:57:31.000000"
MQ5,inf,"2024-02-28 01:57:31.000000"
MQ6,inf,"2024-02-28 01:57:32.000000"
MQ7,inf,"2024-02-28 01:57:32.000000"
MQ8,inf,"2024-02-28 01:57:33.000000"
TGS2600,1.193516612,"2024-02-28 01:57:33.000000"
TGS2602,1.189957023,"2024-02-28 01:57:33.000000"
TGS2612,1.183835745,"2024-02-28 01:57:34.000000"
MQ9,inf,"2024-02-28 01:57:34.000000"
MQ10,inf,"2024-02-28 01:57:35.000000"
MQ11,inf,"2024-02-28 01:57:36.000000"
