Sensor,Value,stamp
TGS2603,0.122144312,"2024-02-28 05:22:57.000000"
TGS2610,0.326975465,"2024-02-28 05:22:57.000000"
TGS2611,1.349578261,"2024-02-28 05:22:58.000000"
MQ12,inf,"2024-02-28 05:22:58.000000"
,inf,"2024-02-28 05:23:03.000000"
MQ5,inf,"2024-02-28 05:23:03.000000"
MQ6,inf,"2024-02-28 05:23:04.000000"
MQ7,inf,"2024-02-28 05:23:05.000000"
MQ8,inf,"2024-02-28 05:23:05.000000"
TGS2600,0.960811615,"2024-02-28 05:23:05.000000"
TGS2602,0.963655114,"2024-02-28 05:23:06.000000"
TGS2612,0.963719189,"2024-02-28 05:23:06.000000"
MQ9,inf,"2024-02-28 05:23:07.000000"
MQ10,inf,"2024-02-28 05:23:07.000000"
MQ11,inf,"2024-02-28 05:23:08.000000"
TGS2620,0.962852895,"2024-02-28 05:23:08.000000"
TGS2603,0.162859082,"2024-02-28 05:23:09.000000"
TGS2610,0.326975465,"2024-02-28 05:23:09.000000"
TGS2611,0.337394565,"2024-02-28 05:23:10.000000"
MQ12,inf,"2024-02-28 05:23:10.000000"
,inf,"2024-02-28 05:23:13.000000"
MQ5,inf,"2024-02-28 05:23:13.000000"
MQ6,inf,"2024-02-28 05:23:14.000000"
MQ7,inf,"2024-02-28 05:23:14.000000"
MQ8,inf,"2024-02-28 05:23:14.000000"
TGS2600,0.960811615,"2024-02-28 05:23:15.000000"
TGS2602,0.963655114,"2024-02-28 05:23:15.000000"
TGS2612,0.957733333,"2024-02-28 05:23:16.000000"
MQ9,inf,"2024-02-28 05:23:16.000000"
MQ10,inf,"2024-02-28 05:23:16.000000"
MQ11,inf,"2024-02-28 05:23:17.000000"
TGS2620,0.962852895,"2024-02-28 05:23:17.000000"
TGS2603,0.081429541,"2024-02-28 05:23:18.000000"
TGS2610,0.653950930,"2024-02-28 05:23:19.000000"
TGS2611,0.337394565,"2024-02-28 05:23:19.000000"
MQ12,inf,"2024-02-28 05:23:20.000000"
,inf,"2024-02-28 05:23:23.000000"
MQ5,inf,"2024-02-28 05:23:23.000000"
MQ6,inf,"2024-02-28 05:23:23.000000"
MQ7,inf,"2024-02-28 05:23:24.000000"
MQ8,inf,"2024-02-28 05:23:24.000000"
TGS2600,0.954843879,"2024-02-28 05:23:25.000000"
TGS2602,0.963655114,"2024-02-28 05:23:25.000000"
TGS2612,0.963719189,"2024-02-28 05:23:26.000000"
MQ9,inf,"2024-02-28 05:23:26.000000"
MQ10,inf,"2024-02-28 05:23:27.000000"
MQ11,inf,"2024-02-28 05:23:27.000000"
TGS2620,0.956909359,"2024-02-28 05:23:28.000000"
TGS2603,0.040714771,"2024-02-28 05:23:28.000000"
TGS2610,0.490463197,"2024-02-28 05:23:29.000000"
TGS2611,0.674789131,"2024-02-28 05:23:29.000000"
MQ12,inf,"2024-02-28 05:23:30.000000"
,inf,"2024-02-28 05:23:32.000000"
MQ5,inf,"2024-02-28 05:23:33.000000"
MQ6,inf,"2024-02-28 05:23:33.000000"
MQ7,inf,"2024-02-28 05:23:34.000000"
MQ8,inf,"2024-02-28 05:23:34.000000"
TGS2600,0.954843879,"2024-02-28 05:23:35.000000"
TGS2602,0.963655114,"2024-02-28 05:23:35.000000"
TGS2612,0.957733333,"2024-02-28 05:23:36.000000"
MQ9,inf,"2024-02-28 05:23:36.000000"
MQ10,inf,"2024-02-28 05:23:37.000000"
MQ11,inf,"2024-02-28 05:23:38.000000"
TGS2620,0.956909359,"2024-02-28 05:23:38.000000"
TGS2603,0.122144312,"2024-02-28 05:23:38.000000"
TGS2610,0.326975465,"2024-02-28 05:23:39.000000"
TGS2611,0.337394565,"2024-02-28 05:23:39.000000"
MQ12,inf,"2024-02-28 05:23:40.000000"
,inf,"2024-02-28 05:23:42.000000"
MQ5,inf,"2024-02-28 05:23:43.000000"
MQ6,inf,"2024-02-28 05:23:43.000000"
MQ7,inf,"2024-02-28 05:23:44.000000"
MQ8,inf,"2024-02-28 05:23:44.000000"
TGS2600,0.954843879,"2024-02-28 05:23:44.000000"
TGS2602,0.957669675,"2024-02-28 05:23:45.000000"
TGS2612,0.957733333,"2024-02-28 05:23:45.000000"
MQ9,inf,"2024-02-28 05:23:45.000000"
MQ10,inf,"2024-02-28 05:23:46.000000"
MQ11,inf,"2024-02-28 05:23:46.000000"
TGS2620,0.956909359,"2024-02-28 05:23:47.000000"
TGS2603,0.122144312,"2024-02-28 05:23:47.000000"
TGS2610,0.653950930,"2024-02-28 05:23:48.000000"
TGS2611,0.506091833,"2024-02-28 05:23:48.000000"
MQ12,inf,"2024-02-28 05:23:49.000000"
,inf,"2024-02-28 05:23:51.000000"
MQ5,inf,"2024-02-28 05:23:51.000000"
MQ6,inf,"2024-02-28 05:23:52.000000"
MQ7,inf,"2024-02-28 05:23:52.000000"
MQ8,inf,"2024-02-28 05:23:53.000000"
TGS2600,0.960811615,"2024-02-28 05:23:54.000000"
TGS2602,0.963655114,"2024-02-28 05:23:55.000000"
TGS2612,0.963719189,"2024-02-28 05:23:55.000000"
MQ9,inf,"2024-02-28 05:23:55.000000"
MQ10,inf,"2024-02-28 05:23:56.000000"
MQ11,inf,"2024-02-28 05:23:56.000000"
TGS2620,0.962852895,"2024-02-28 05:23:57.000000"
TGS2603,0.122144312,"2024-02-28 05:23:57.000000"
TGS2610,0.326975465,"2024-02-28 05:23:58.000000"
TGS2611,0.337394565,"2024-02-28 05:23:59.000000"
MQ12,inf,"2024-02-28 05:23:59.000000"
,inf,"2024-02-28 05:24:02.000000"
MQ5,inf,"2024-02-28 05:24:02.000000"
MQ6,inf,"2024-02-28 05:24:03.000000"
MQ7,inf,"2024-02-28 05:24:03.000000"
MQ8,inf,"2024-02-28 05:24:03.000000"
TGS2600,0.960811615,"2024-02-28 05:24:04.000000"
TGS2602,0.963655114,"2024-02-28 05:24:04.000000"
TGS2612,0.963719189,"2024-02-28 05:24:05.000000"
MQ9,inf,"2024-02-28 05:24:05.000000"
MQ10,inf,"2024-02-28 05:24:06.000000"
MQ11,inf,"2024-02-28 05:24:06.000000"
TGS2620,0.956909359,"2024-02-28 05:24:07.000000"
TGS2603,0.122144312,"2024-02-28 05:24:07.000000"
TGS2610,0.490463197,"2024-02-28 05:24:08.000000"
TGS2611,0.337394565,"2024-02-28 05:24:08.000000"
MQ12,inf,"2024-02-28 05:24:09.000000"
,inf,"2024-02-28 05:24:11.000000"
MQ5,inf,"2024-02-28 05:24:12.000000"
MQ6,inf,"2024-02-28 05:24:12.000000"
MQ7,inf,"2024-02-28 05:24:13.000000"
MQ8,inf,"2024-02-28 05:24:13.000000"
TGS2600,1.020489335,"2024-02-28 05:24:14.000000"
TGS2602,0.963655114,"2024-02-28 05:24:14.000000"
TGS2612,0.963719189,"2024-02-28 05:24:16.000000"
MQ9,inf,"2024-02-28 05:24:16.000000"
MQ10,inf,"2024-02-28 05:24:17.000000"
MQ11,inf,"2024-02-28 05:24:18.000000"
TGS2620,0.962852895,"2024-02-28 05:24:18.000000"
TGS2603,0.162859082,"2024-02-28 05:24:18.000000"
TGS2610,0.653950930,"2024-02-28 05:24:19.000000"
TGS2611,0.337394565,"2024-02-28 05:24:19.000000"
MQ12,inf,"2024-02-28 05:24:20.000000"
,inf,"2024-02-28 05:24:22.000000"
MQ5,inf,"2024-02-28 05:24:23.000000"
MQ6,inf,"2024-02-28 05:24:23.000000"
MQ7,inf,"2024-02-28 05:24:24.000000"
MQ8,inf,"2024-02-28 05:24:24.000000"
TGS2600,0.954843879,"2024-02-28 05:24:24.000000"
TGS2602,0.963655114,"2024-02-28 05:24:25.000000"
TGS2612,0.957733333,"2024-02-28 05:24:25.000000"
MQ9,inf,"2024-02-28 05:24:26.000000"
MQ10,inf,"2024-02-28 05:24:26.000000"
MQ11,inf,"2024-02-28 05:24:27.000000"
TGS2620,0.956909359,"2024-02-28 05:24:27.000000"
TGS2603,0.040714771,"2024-02-28 05:24:28.000000"
TGS2610,0.490463197,"2024-02-28 05:24:28.000000"
TGS2611,0.506091833,"2024-02-28 05:24:29.000000"
MQ12,inf,"2024-02-28 05:24:29.000000"
,inf,"2024-02-28 05:24:32.000000"
MQ5,inf,"2024-02-28 05:24:32.000000"
MQ6,inf,"2024-02-28 05:24:33.000000"
MQ7,inf,"2024-02-28 05:24:33.000000"
MQ8,inf,"2024-02-28 05:24:34.000000"
TGS2600,0.954843879,"2024-02-28 05:24:34.000000"
TGS2602,0.957669675,"2024-02-28 05:24:35.000000"
TGS2612,0.957733333,"2024-02-28 05:24:35.000000"
MQ9,inf,"2024-02-28 05:24:36.000000"
MQ10,inf,"2024-02-28 05:24:37.000000"
MQ11,inf,"2024-02-28 05:24:37.000000"
TGS2620,0.956909359,"2024-02-28 05:24:37.000000"
TGS2603,0.610721529,"2024-02-28 05:24:38.000000"
TGS2610,0.490463197,"2024-02-28 05:24:39.000000"
TGS2611,0.506091833,"2024-02-28 05:24:39.000000"
MQ12,inf,"2024-02-28 05:24:40.000000"
,inf,"2024-02-28 05:24:42.000000"
MQ5,inf,"2024-02-28 05:24:42.000000"
MQ6,inf,"2024-02-28 05:24:43.000000"
MQ7,inf,"2024-02-28 05:24:44.000000"
MQ8,inf,"2024-02-28 05:24:44.000000"
TGS2600,0.954843879,"2024-02-28 05:24:45.000000"
TGS2602,0.957669675,"2024-02-28 05:24:45.000000"
TGS2612,0.957733333,"2024-02-28 05:24:46.000000"
MQ9,inf,"2024-02-28 05:24:46.000000"
MQ10,inf,"2024-02-28 05:24:47.000000"
MQ11,inf,"2024-02-28 05:24:47.000000"
TGS2620,0.962852895,"2024-02-28 05:24:48.000000"
TGS2603,0.081429541,"2024-02-28 05:24:48.000000"
TGS2610,0.490463197,"2024-02-28 05:24:48.000000"
TGS2611,0.506091833,"2024-02-28 05:24:49.000000"
MQ12,inf,"2024-02-28 05:24:49.000000"
,inf,"2024-02-28 05:24:52.000000"
MQ5,inf,"2024-02-28 05:24:52.000000"
MQ6,inf,"2024-02-28 05:24:53.000000"
MQ7,inf,"2024-02-28 05:24:53.000000"
MQ8,inf,"2024-02-28 05:24:53.000000"
TGS2600,0.954843879,"2024-02-28 05:24:54.000000"
TGS2602,0.957669675,"2024-02-28 05:24:54.000000"
TGS2612,0.957733333,"2024-02-28 05:24:55.000000"
MQ9,inf,"2024-02-28 05:24:55.000000"
MQ10,inf,"2024-02-28 05:24:56.000000"
MQ11,inf,"2024-02-28 05:24:57.000000"
TGS2620,0.956909359,"2024-02-28 05:24:57.000000"
TGS2603,0.122144312,"2024-02-28 05:24:58.000000"
TGS2610,0.163487732,"2024-02-28 05:24:58.000000"
TGS2611,2.024367332,"2024-02-28 05:24:59.000000"
MQ12,inf,"2024-02-28 05:24:59.000000"
,inf,"2024-02-28 05:25:02.000000"
MQ5,inf,"2024-02-28 05:25:02.000000"
MQ6,inf,"2024-02-28 05:25:03.000000"
MQ7,inf,"2024-02-28 05:25:03.000000"
MQ8,inf,"2024-02-28 05:25:04.000000"
TGS2600,0.954843879,"2024-02-28 05:25:04.000000"
TGS2602,0.957669675,"2024-02-28 05:25:05.000000"
TGS2612,0.957733333,"2024-02-28 05:25:05.000000"
MQ9,inf,"2024-02-28 05:25:06.000000"
MQ10,inf,"2024-02-28 05:25:06.000000"
MQ11,inf,"2024-02-28 05:25:07.000000"
TGS2620,0.956909359,"2024-02-28 05:25:07.000000"
TGS2603,0.162859082,"2024-02-28 05:25:08.000000"
TGS2610,0.326975465,"2024-02-28 05:25:08.000000"
TGS2611,0.337394565,"2024-02-28 05:25:09.000000"
MQ12,inf,"2024-02-28 05:25:09.000000"
,inf,"2024-02-28 05:25:12.000000"
MQ5,inf,"2024-02-28 05:25:12.000000"
MQ6,inf,"2024-02-28 05:25:13.000000"
MQ7,inf,"2024-02-28 05:25:13.000000"
MQ8,inf,"2024-02-28 05:25:14.000000"
TGS2600,0.960811615,"2024-02-28 05:25:14.000000"
TGS2602,0.963655114,"2024-02-28 05:25:15.000000"
TGS2612,0.957733333,"2024-02-28 05:25:15.000000"
MQ9,inf,"2024-02-28 05:25:16.000000"
MQ10,inf,"2024-02-28 05:25:17.000000"
MQ11,inf,"2024-02-28 05:25:17.000000"
TGS2620,0.956909359,"2024-02-28 05:25:18.000000"
TGS2603,0.122144312,"2024-02-28 05:25:18.000000"
TGS2610,0.163487732,"2024-02-28 05:25:18.000000"
TGS2611,0.674789131,"2024-02-28 05:25:19.000000"
MQ12,inf,"2024-02-28 05:25:19.000000"
,inf,"2024-02-28 05:25:22.000000"
MQ5,inf,"2024-02-28 05:25:22.000000"
MQ6,inf,"2024-02-28 05:25:22.000000"
MQ7,inf,"2024-02-28 05:25:23.000000"
MQ8,inf,"2024-02-28 05:25:23.000000"
TGS2600,0.960811615,"2024-02-28 05:25:24.000000"
TGS2602,0.963655114,"2024-02-28 05:25:25.000000"
TGS2612,0.957733333,"2024-02-28 05:25:25.000000"
MQ9,inf,"2024-02-28 05:25:26.000000"
MQ10,inf,"2024-02-28 05:25:26.000000"
MQ11,inf,"2024-02-28 05:25:26.000000"
TGS2620,0.962852895,"2024-02-28 05:25:27.000000"
TGS2603,0.081429541,"2024-02-28 05:25:27.000000"
TGS2610,0.326975465,"2024-02-28 05:25:27.000000"
TGS2611,0.337394565,"2024-02-28 05:25:28.000000"
MQ12,inf,"2024-02-28 05:25:28.000000"
,inf,"2024-02-28 05:25:31.000000"
MQ5,inf,"2024-02-28 05:25:31.000000"
MQ6,inf,"2024-02-28 05:25:32.000000"
MQ7,inf,"2024-02-28 05:25:32.000000"
MQ8,inf,"2024-02-28 05:25:33.000000"
TGS2600,0.960811615,"2024-02-28 05:25:33.000000"
TGS2602,1.017524004,"2024-02-28 05:25:34.000000"
TGS2612,0.963719189,"2024-02-28 05:25:34.000000"
MQ9,inf,"2024-02-28 05:25:35.000000"
MQ10,inf,"2024-02-28 05:25:35.000000"
MQ11,inf,"2024-02-28 05:25:36.000000"
TGS2620,0.962852895,"2024-02-28 05:25:36.000000"
TGS2603,0.122144312,"2024-02-28 05:25:37.000000"
TGS2610,0.490463197,"2024-02-28 05:25:37.000000"
TGS2611,0.506091833,"2024-02-28 05:25:38.000000"
MQ12,inf,"2024-02-28 05:25:38.000000"
,inf,"2024-02-28 05:25:40.000000"
MQ5,inf,"2024-02-28 05:25:41.000000"
MQ6,inf,"2024-02-28 05:25:41.000000"
MQ7,inf,"2024-02-28 05:25:41.000000"
MQ8,inf,"2024-02-28 05:25:42.000000"
TGS2600,0.960811615,"2024-02-28 05:25:42.000000"
TGS2602,0.963655114,"2024-02-28 05:25:43.000000"
TGS2612,0.963719189,"2024-02-28 05:25:43.000000"
MQ9,inf,"2024-02-28 05:25:44.000000"
MQ10,inf,"2024-02-28 05:25:44.000000"
MQ11,inf,"2024-02-28 05:25:45.000000"
TGS2620,0.962852895,"2024-02-28 05:25:45.000000"
TGS2603,0.122144312,"2024-02-28 05:25:46.000000"
TGS2610,0.490463197,"2024-02-28 05:25:46.000000"
TGS2611,0.337394565,"2024-02-28 05:25:46.000000"
MQ12,inf,"2024-02-28 05:25:47.000000"
,inf,"2024-02-28 05:25:49.000000"
MQ5,inf,"2024-02-28 05:25:49.000000"
MQ6,inf,"2024-02-28 05:25:50.000000"
MQ7,inf,"2024-02-28 05:25:50.000000"
MQ8,inf,"2024-02-28 05:25:51.000000"
TGS2600,0.954843879,"2024-02-28 05:25:51.000000"
TGS2602,0.957669675,"2024-02-28 05:25:52.000000"
TGS2612,0.957733333,"2024-02-28 05:25:52.000000"
MQ9,inf,"2024-02-28 05:25:53.000000"
MQ10,inf,"2024-02-28 05:25:53.000000"
MQ11,inf,"2024-02-28 05:25:54.000000"
TGS2620,0.956909359,"2024-02-28 05:25:54.000000"
TGS2603,0.162859082,"2024-02-28 05:25:55.000000"
TGS2610,0.326975465,"2024-02-28 05:25:55.000000"
TGS2611,0.506091833,"2024-02-28 05:25:55.000000"
MQ12,inf,"2024-02-28 05:25:56.000000"
,inf,"2024-02-28 05:25:58.000000"
MQ5,inf,"2024-02-28 05:25:58.000000"
MQ6,inf,"2024-02-28 05:25:59.000000"
MQ7,inf,"2024-02-28 05:25:59.000000"
MQ8,inf,"2024-02-28 05:26:00.000000"
TGS2600,0.954843879,"2024-02-28 05:26:00.000000"
TGS2602,0.957669675,"2024-02-28 05:26:01.000000"
TGS2612,0.957733333,"2024-02-28 05:26:01.000000"
MQ9,inf,"2024-02-28 05:26:02.000000"
MQ10,inf,"2024-02-28 05:26:02.000000"
MQ11,inf,"2024-02-28 05:26:02.000000"
TGS2620,0.956909359,"2024-02-28 05:26:03.000000"
TGS2603,0.122144312,"2024-02-28 05:26:03.000000"
TGS2610,0.653950930,"2024-02-28 05:26:04.000000"
TGS2611,0.337394565,"2024-02-28 05:26:04.000000"
MQ12,inf,"2024-02-28 05:26:05.000000"
,inf,"2024-02-28 05:26:07.000000"
MQ5,inf,"2024-02-28 05:26:08.000000"
MQ6,inf,"2024-02-28 05:26:08.000000"
MQ7,inf,"2024-02-28 05:26:09.000000"
MQ8,inf,"2024-02-28 05:26:09.000000"
TGS2600,0.954843879,"2024-02-28 05:26:09.000000"
TGS2602,0.957669675,"2024-02-28 05:26:10.000000"
TGS2612,0.957733333,"2024-02-28 05:26:10.000000"
MQ9,inf,"2024-02-28 05:26:11.000000"
MQ10,inf,"2024-02-28 05:26:12.000000"
MQ11,inf,"2024-02-28 05:26:12.000000"
TGS2620,0.956909359,"2024-02-28 05:26:12.000000"
TGS2603,0.122144312,"2024-02-28 05:26:13.000000"
TGS2610,0.326975465,"2024-02-28 05:26:13.000000"
TGS2611,0.337394565,"2024-02-28 05:26:14.000000"
MQ12,inf,"2024-02-28 05:26:14.000000"
,inf,"2024-02-28 05:26:16.000000"
MQ5,inf,"2024-02-28 05:26:17.000000"
MQ6,inf,"2024-02-28 05:26:17.000000"
MQ7,inf,"2024-02-28 05:26:18.000000"
MQ8,inf,"2024-02-28 05:26:18.000000"
TGS2600,0.954843879,"2024-02-28 05:26:19.000000"
TGS2602,0.957669675,"2024-02-28 05:26:20.000000"
TGS2612,0.957733333,"2024-02-28 05:26:20.000000"
MQ9,inf,"2024-02-28 05:26:20.000000"
MQ10,inf,"2024-02-28 05:26:21.000000"
MQ11,inf,"2024-02-28 05:26:22.000000"
TGS2620,0.956909359,"2024-02-28 05:26:23.000000"
TGS2603,0.122144312,"2024-02-28 05:26:23.000000"
TGS2610,0.817438662,"2024-02-28 05:26:24.000000"
TGS2611,0.337394565,"2024-02-28 05:26:24.000000"
MQ12,inf,"2024-02-28 05:26:24.000000"
,inf,"2024-02-28 05:26:27.000000"
MQ5,inf,"2024-02-28 05:26:27.000000"
MQ6,inf,"2024-02-28 05:26:27.000000"
MQ7,inf,"2024-02-28 05:26:28.000000"
MQ8,inf,"2024-02-28 05:26:28.000000"
TGS2600,0.954843879,"2024-02-28 05:26:29.000000"
TGS2602,0.957669675,"2024-02-28 05:26:30.000000"
TGS2612,0.957733333,"2024-02-28 05:26:30.000000"
MQ9,inf,"2024-02-28 05:26:31.000000"
MQ10,inf,"2024-02-28 05:26:31.000000"
MQ11,inf,"2024-02-28 05:26:32.000000"
TGS2620,0.956909359,"2024-02-28 05:26:32.000000"
TGS2603,0.081429541,"2024-02-28 05:26:33.000000"
TGS2610,0.490463197,"2024-02-28 05:26:33.000000"
TGS2611,0.337394565,"2024-02-28 05:26:34.000000"
MQ12,inf,"2024-02-28 05:26:34.000000"
,inf,"2024-02-28 05:26:37.000000"
MQ5,inf,"2024-02-28 05:26:37.000000"
MQ6,inf,"2024-02-28 05:26:38.000000"
MQ7,inf,"2024-02-28 05:26:38.000000"
MQ8,inf,"2024-02-28 05:26:39.000000"
TGS2600,0.954843879,"2024-02-28 05:26:39.000000"
TGS2602,0.957669675,"2024-02-28 05:26:40.000000"
TGS2612,0.957733333,"2024-02-28 05:26:40.000000"
