Sensor,Value,stamp
MQ6,inf,"2024-02-26 06:03:31.000000"
MQ7,inf,"2024-02-26 06:03:31.000000"
MQ8,inf,"2024-02-26 06:03:31.000000"
TGS2600,1.200080037,"2024-02-26 06:03:32.000000"
TGS2602,1.196232915,"2024-02-26 06:03:32.000000"
TGS2612,1.196352839,"2024-02-26 06:03:32.000000"
MQ9,inf,"2024-02-26 06:03:33.000000"
MQ10,inf,"2024-02-26 06:03:33.000000"
MQ11,inf,"2024-02-26 06:03:34.000000"
TGS2620,1.111257911,"2024-02-26 06:03:34.000000"
TGS2603,0.154142573,"2024-02-26 06:03:35.000000"
TGS2610,0.483437777,"2024-02-26 06:03:35.000000"
TGS2611,0.492700726,"2024-02-26 06:03:36.000000"
MQ12,inf,"2024-02-26 06:03:36.000000"
,inf,"2024-02-26 06:03:38.000000"
MQ5,inf,"2024-02-26 06:03:38.000000"
MQ6,inf,"2024-02-26 06:03:39.000000"
MQ7,inf,"2024-02-26 06:03:39.000000"
MQ8,inf,"2024-02-26 06:03:40.000000"
TGS2600,1.110074043,"2024-02-26 06:03:40.000000"
TGS2602,1.112075806,"2024-02-26 06:03:40.000000"
TGS2612,1.112187386,"2024-02-26 06:03:41.000000"
MQ9,inf,"2024-02-26 06:03:41.000000"
MQ10,inf,"2024-02-26 06:03:42.000000"
MQ11,inf,"2024-02-26 06:03:42.000000"
TGS2620,1.051832318,"2024-02-26 06:03:43.000000"
TGS2603,0.115606934,"2024-02-26 06:03:43.000000"
TGS2610,0.483437777,"2024-02-26 06:03:44.000000"
TGS2611,0.492700726,"2024-02-26 06:03:44.000000"
MQ12,inf,"2024-02-26 06:03:45.000000"
,inf,"2024-02-26 06:03:47.000000"
MQ5,inf,"2024-02-26 06:03:47.000000"
MQ6,inf,"2024-02-26 06:03:49.000000"
MQ7,inf,"2024-02-26 06:03:52.000000"
MQ8,inf,"2024-02-26 06:03:52.000000"
TGS2600,1.092072845,"2024-02-26 06:03:55.000000"
TGS2602,1.069997311,"2024-02-26 06:03:55.000000"
TGS2612,1.022009969,"2024-02-26 06:03:56.000000"
MQ9,inf,"2024-02-26 06:03:56.000000"
MQ10,inf,"2024-02-26 06:03:57.000000"
MQ11,inf,"2024-02-26 06:03:57.000000"
TGS2620,0.998349309,"2024-02-26 06:03:58.000000"
TGS2603,0.115606934,"2024-02-26 06:03:59.000000"
TGS2610,0.161145926,"2024-02-26 06:04:00.000000"
TGS2611,0.328467131,"2024-02-26 06:04:01.000000"
MQ12,inf,"2024-02-26 06:04:01.000000"
,inf,"2024-02-26 06:04:03.000000"
MQ5,inf,"2024-02-26 06:04:04.000000"
MQ6,inf,"2024-02-26 06:04:05.000000"
MQ7,inf,"2024-02-26 06:04:05.000000"
MQ8,inf,"2024-02-26 06:04:06.000000"
TGS2600,1.038069248,"2024-02-26 06:04:06.000000"
TGS2602,1.027918696,"2024-02-26 06:04:07.000000"
TGS2612,0.973915398,"2024-02-26 06:04:08.000000"
MQ9,inf,"2024-02-26 06:04:09.000000"
MQ10,inf,"2024-02-26 06:04:11.000000"
MQ11,inf,"2024-02-26 06:04:14.000000"
TGS2620,0.962693989,"2024-02-26 06:04:14.000000"
TGS2603,0.077071287,"2024-02-26 06:04:15.000000"
TGS2610,1.611459255,"2024-02-26 06:04:15.000000"
TGS2611,0.164233565,"2024-02-26 06:04:17.000000"
MQ12,inf,"2024-02-26 06:04:17.000000"
,inf,"2024-02-26 06:04:20.000000"
MQ5,inf,"2024-02-26 06:04:20.000000"
MQ6,inf,"2024-02-26 06:04:21.000000"
MQ7,inf,"2024-02-26 06:04:21.000000"
MQ8,inf,"2024-02-26 06:04:22.000000"
TGS2600,0.990066051,"2024-02-26 06:04:23.000000"
TGS2602,0.943761647,"2024-02-26 06:04:24.000000"
TGS2612,0.979927242,"2024-02-26 06:04:26.000000"
MQ9,inf,"2024-02-26 06:04:26.000000"
MQ10,inf,"2024-02-26 06:04:27.000000"
MQ11,inf,"2024-02-26 06:04:27.000000"
TGS2620,0.938923776,"2024-02-26 06:04:28.000000"
TGS2603,0.077071287,"2024-02-26 06:04:28.000000"
TGS2610,1.289167404,"2024-02-26 06:04:29.000000"
TGS2611,0.492700726,"2024-02-26 06:04:30.000000"
MQ12,inf,"2024-02-26 06:04:30.000000"
,inf,"2024-02-26 06:04:35.000000"
MQ5,inf,"2024-02-26 06:04:35.000000"
MQ6,inf,"2024-02-26 06:04:36.000000"
MQ7,inf,"2024-02-26 06:04:37.000000"
MQ8,inf,"2024-02-26 06:04:38.000000"
TGS2600,0.918061256,"2024-02-26 06:04:38.000000"
TGS2602,0.925728023,"2024-02-26 06:04:39.000000"
TGS2612,0.919808984,"2024-02-26 06:04:39.000000"
MQ9,inf,"2024-02-26 06:04:40.000000"
MQ10,inf,"2024-02-26 06:04:42.000000"
MQ11,inf,"2024-02-26 06:04:43.000000"
TGS2620,0.938923776,"2024-02-26 06:04:43.000000"
TGS2603,0.115606934,"2024-02-26 06:04:45.000000"
TGS2610,0.483437777,"2024-02-26 06:04:45.000000"
,inf,"2024-02-26 06:04:51.000000"
MQ5,inf,"2024-02-26 06:04:51.000000"
MQ6,inf,"2024-02-26 06:04:51.000000"
MQ7,inf,"2024-02-26 06:04:52.000000"
MQ8,inf,"2024-02-26 06:04:52.000000"
TGS2600,0.918061256,"2024-02-26 06:04:53.000000"
TGS2602,0.919716775,"2024-02-26 06:04:55.000000"
TGS2612,0.913797140,"2024-02-26 06:04:56.000000"
MQ9,inf,"2024-02-26 06:04:56.000000"
MQ10,inf,"2024-02-26 06:04:57.000000"
MQ11,inf,"2024-02-26 06:04:57.000000"
TGS2620,0.932981193,"2024-02-26 06:04:58.000000"
TGS2603,0.385356456,"2024-02-26 06:04:58.000000"
TGS2610,0.161145926,"2024-02-26 06:04:59.000000"
TGS2611,0.656934261,"2024-02-26 06:04:59.000000"
,inf,"2024-02-26 06:05:04.000000"
MQ5,inf,"2024-02-26 06:05:05.000000"
MQ6,inf,"2024-02-26 06:05:07.000000"
MQ7,inf,"2024-02-26 06:05:08.000000"
MQ8,inf,"2024-02-26 06:05:08.000000"
TGS2600,0.966064453,"2024-02-26 06:05:08.000000"
TGS2602,0.913705587,"2024-02-26 06:05:10.000000"
TGS2612,0.913797140,"2024-02-26 06:05:10.000000"
MQ9,inf,"2024-02-26 06:05:11.000000"
MQ10,inf,"2024-02-26 06:05:12.000000"
MQ11,inf,"2024-02-26 06:05:12.000000"
TGS2620,0.927038670,"2024-02-26 06:05:13.000000"
TGS2603,0.115606934,"2024-02-26 06:05:13.000000"
TGS2610,0.322291851,"2024-02-26 06:05:13.000000"
TGS2611,0.656934261,"2024-02-26 06:05:14.000000"
MQ12,inf,"2024-02-26 06:05:14.000000"
,inf,"2024-02-26 06:05:16.000000"
MQ5,inf,"2024-02-26 06:05:17.000000"
MQ6,inf,"2024-02-26 06:05:17.000000"
MQ7,inf,"2024-02-26 06:05:18.000000"
MQ8,inf,"2024-02-26 06:05:18.000000"
TGS2600,0.906060457,"2024-02-26 06:05:18.000000"
TGS2602,0.907694340,"2024-02-26 06:05:20.000000"
TGS2612,0.907785356,"2024-02-26 06:05:20.000000"
MQ9,inf,"2024-02-26 06:05:20.000000"
MQ10,inf,"2024-02-26 06:05:21.000000"
,inf,"2024-02-26 06:05:26.000000"
MQ5,inf,"2024-02-26 06:05:26.000000"
MQ6,inf,"2024-02-26 06:05:27.000000"
MQ7,inf,"2024-02-26 06:05:28.000000"
MQ8,inf,"2024-02-26 06:05:28.000000"
TGS2600,0.900060058,"2024-02-26 06:05:29.000000"
TGS2602,0.949772894,"2024-02-26 06:05:29.000000"
TGS2612,0.901773512,"2024-02-26 06:05:31.000000"
MQ9,inf,"2024-02-26 06:05:31.000000"
MQ10,inf,"2024-02-26 06:05:31.000000"
MQ11,inf,"2024-02-26 06:05:31.000000"
TGS2620,0.915153563,"2024-02-26 06:05:32.000000"
TGS2603,0.115606934,"2024-02-26 06:05:33.000000"
TGS2610,0.322291851,"2024-02-26 06:05:33.000000"
TGS2611,0.656934261,"2024-02-26 06:05:34.000000"
MQ12,inf,"2024-02-26 06:05:34.000000"
,inf,"2024-02-26 06:05:36.000000"
MQ5,inf,"2024-02-26 06:05:37.000000"
MQ6,inf,"2024-02-26 06:05:37.000000"
MQ7,inf,"2024-02-26 06:05:37.000000"
MQ8,inf,"2024-02-26 06:05:38.000000"
TGS2600,0.900060058,"2024-02-26 06:05:38.000000"
TGS2602,0.895671904,"2024-02-26 06:05:38.000000"
TGS2612,0.895761728,"2024-02-26 06:05:39.000000"
MQ9,inf,"2024-02-26 06:05:39.000000"
MQ10,inf,"2024-02-26 06:05:39.000000"
MQ11,inf,"2024-02-26 06:05:39.000000"
TGS2620,0.909210980,"2024-02-26 06:05:40.000000"
TGS2603,0.115606934,"2024-02-26 06:05:40.000000"
TGS2610,0.322291851,"2024-02-26 06:05:40.000000"
TGS2611,0.656934261,"2024-02-26 06:05:41.000000"
MQ12,inf,"2024-02-26 06:05:41.000000"
,inf,"2024-02-26 06:05:43.000000"
MQ5,inf,"2024-02-26 06:05:44.000000"
MQ6,inf,"2024-02-26 06:05:44.000000"
MQ7,inf,"2024-02-26 06:05:45.000000"
MQ8,inf,"2024-02-26 06:05:46.000000"
TGS2600,0.894059658,"2024-02-26 06:05:46.000000"
,inf,"2024-02-26 06:05:52.000000"
MQ5,inf,"2024-02-26 06:05:53.000000"
MQ6,inf,"2024-02-26 06:05:53.000000"
MQ7,inf,"2024-02-26 06:05:55.000000"
MQ8,inf,"2024-02-26 06:05:55.000000"
TGS2600,0.954063654,"2024-02-26 06:05:56.000000"
TGS2602,0.895671904,"2024-02-26 06:05:58.000000"
TGS2612,0.943856299,"2024-02-26 06:05:59.000000"
MQ9,inf,"2024-02-26 06:05:59.000000"
MQ10,inf,"2024-02-26 06:06:01.000000"
MQ11,inf,"2024-02-26 06:06:01.000000"
TGS2620,0.909210980,"2024-02-26 06:06:02.000000"
TGS2603,0.115606934,"2024-02-26 06:06:03.000000"
TGS2610,1.611459255,"2024-02-26 06:06:05.000000"
TGS2611,0.492700726,"2024-02-26 06:06:05.000000"
MQ12,inf,"2024-02-26 06:06:06.000000"
,inf,"2024-02-26 06:06:08.000000"
MQ5,inf,"2024-02-26 06:06:08.000000"
MQ6,inf,"2024-02-26 06:06:09.000000"
MQ7,inf,"2024-02-26 06:06:09.000000"
MQ8,inf,"2024-02-26 06:06:10.000000"
TGS2600,0.894059658,"2024-02-26 06:06:10.000000"
TGS2602,0.949772894,"2024-02-26 06:06:12.000000"
TGS2612,0.895761728,"2024-02-26 06:06:12.000000"
MQ9,inf,"2024-02-26 06:06:13.000000"
MQ10,inf,"2024-02-26 06:06:13.000000"
MQ11,inf,"2024-02-26 06:06:14.000000"
TGS2620,0.909210980,"2024-02-26 06:06:14.000000"
TGS2603,0.077071287,"2024-02-26 06:06:15.000000"
TGS2610,0.483437777,"2024-02-26 06:06:15.000000"
TGS2611,1.642335653,"2024-02-26 06:06:16.000000"
MQ12,inf,"2024-02-26 06:06:16.000000"
,inf,"2024-02-26 06:06:19.000000"
MQ5,inf,"2024-02-26 06:06:19.000000"
MQ6,inf,"2024-02-26 06:06:20.000000"
MQ7,inf,"2024-02-26 06:06:20.000000"
MQ8,inf,"2024-02-26 06:06:21.000000"
TGS2600,0.894059658,"2024-02-26 06:06:21.000000"
TGS2602,0.895671904,"2024-02-26 06:06:22.000000"
TGS2612,0.895761728,"2024-02-26 06:06:22.000000"
MQ9,inf,"2024-02-26 06:06:23.000000"
MQ10,inf,"2024-02-26 06:06:23.000000"
MQ11,inf,"2024-02-26 06:06:25.000000"
TGS2620,0.909210980,"2024-02-26 06:06:26.000000"
TGS2603,0.115606934,"2024-02-26 06:06:27.000000"
TGS2610,0.483437777,"2024-02-26 06:06:27.000000"
TGS2611,0.656934261,"2024-02-26 06:06:28.000000"
MQ12,inf,"2024-02-26 06:06:29.000000"
,inf,"2024-02-26 06:06:32.000000"
MQ5,inf,"2024-02-26 06:06:32.000000"
MQ6,inf,"2024-02-26 06:06:33.000000"
MQ7,inf,"2024-02-26 06:06:33.000000"
MQ8,inf,"2024-02-26 06:06:33.000000"
TGS2600,0.894059658,"2024-02-26 06:06:34.000000"
TGS2602,0.895671904,"2024-02-26 06:06:35.000000"
TGS2612,0.955879927,"2024-02-26 06:06:35.000000"
MQ9,inf,"2024-02-26 06:06:36.000000"
MQ10,inf,"2024-02-26 06:06:36.000000"
MQ11,inf,"2024-02-26 06:06:37.000000"
TGS2620,0.909210980,"2024-02-26 06:06:37.000000"
TGS2603,0.462427735,"2024-02-26 06:06:37.000000"
TGS2610,0.483437777,"2024-02-26 06:06:38.000000"
TGS2611,0.328467131,"2024-02-26 06:06:38.000000"
MQ12,inf,"2024-02-26 06:06:39.000000"
,inf,"2024-02-26 06:06:42.000000"
MQ5,inf,"2024-02-26 06:06:43.000000"
MQ6,inf,"2024-02-26 06:06:45.000000"
MQ7,inf,"2024-02-26 06:06:46.000000"
MQ8,inf,"2024-02-26 06:06:46.000000"
TGS2600,0.894059658,"2024-02-26 06:06:48.000000"
TGS2602,0.895671904,"2024-02-26 06:06:48.000000"
TGS2612,0.895761728,"2024-02-26 06:06:48.000000"
MQ9,inf,"2024-02-26 06:06:49.000000"
MQ10,inf,"2024-02-26 06:06:50.000000"
MQ11,inf,"2024-02-26 06:06:50.000000"
TGS2620,0.909210980,"2024-02-26 06:06:50.000000"
TGS2603,0.154142573,"2024-02-26 06:06:52.000000"
TGS2610,0.483437777,"2024-02-26 06:06:52.000000"
TGS2611,0.492700726,"2024-02-26 06:06:52.000000"
MQ12,inf,"2024-02-26 06:06:54.000000"
,inf,"2024-02-26 06:06:56.000000"
MQ5,inf,"2024-02-26 06:06:56.000000"
MQ6,inf,"2024-02-26 06:06:58.000000"
MQ7,inf,"2024-02-26 06:06:58.000000"
MQ8,inf,"2024-02-26 06:07:00.000000"
TGS2600,0.942062855,"2024-02-26 06:07:00.000000"
TGS2602,0.895671904,"2024-02-26 06:07:01.000000"
TGS2612,0.889749885,"2024-02-26 06:07:01.000000"
MQ9,inf,"2024-02-26 06:07:01.000000"
MQ10,inf,"2024-02-26 06:07:01.000000"
MQ11,inf,"2024-02-26 06:07:03.000000"
TGS2620,0.909210980,"2024-02-26 06:07:03.000000"
TGS2603,0.115606934,"2024-02-26 06:07:03.000000"
TGS2610,0.805729628,"2024-02-26 06:07:04.000000"
TGS2611,0.492700726,"2024-02-26 06:07:04.000000"
MQ12,inf,"2024-02-26 06:07:04.000000"
,inf,"2024-02-26 06:07:07.000000"
MQ5,inf,"2024-02-26 06:07:07.000000"
MQ6,inf,"2024-02-26 06:07:08.000000"
MQ7,inf,"2024-02-26 06:07:08.000000"
MQ8,inf,"2024-02-26 06:07:10.000000"
TGS2600,0.954063654,"2024-02-26 06:07:11.000000"
TGS2602,0.943761647,"2024-02-26 06:07:12.000000"
TGS2612,0.889749885,"2024-02-26 06:07:12.000000"
MQ9,inf,"2024-02-26 06:07:13.000000"
MQ10,inf,"2024-02-26 06:07:13.000000"
MQ11,inf,"2024-02-26 06:07:15.000000"
TGS2620,0.956751466,"2024-02-26 06:07:15.000000"
TGS2603,0.154142573,"2024-02-26 06:07:17.000000"
TGS2610,0.644583702,"2024-02-26 06:07:18.000000"
TGS2611,0.492700726,"2024-02-26 06:07:18.000000"
MQ12,inf,"2024-02-26 06:07:19.000000"
,inf,"2024-02-26 06:07:21.000000"
MQ5,inf,"2024-02-26 06:07:22.000000"
MQ6,inf,"2024-02-26 06:07:22.000000"
MQ7,inf,"2024-02-26 06:07:23.000000"
MQ8,inf,"2024-02-26 06:07:23.000000"
TGS2600,0.888059258,"2024-02-26 06:07:24.000000"
TGS2602,0.889660656,"2024-02-26 06:07:24.000000"
TGS2612,0.889749885,"2024-02-26 06:07:25.000000"
MQ9,inf,"2024-02-26 06:07:25.000000"
MQ10,inf,"2024-02-26 06:07:26.000000"
MQ11,inf,"2024-02-26 06:07:26.000000"
TGS2620,0.903268456,"2024-02-26 06:07:27.000000"
TGS2603,0.115606934,"2024-02-26 06:07:27.000000"
TGS2610,0.161145926,"2024-02-26 06:07:27.000000"
TGS2611,0.328467131,"2024-02-26 06:07:27.000000"
MQ12,inf,"2024-02-26 06:07:28.000000"
,inf,"2024-02-26 06:07:30.000000"
MQ5,inf,"2024-02-26 06:07:30.000000"
MQ6,inf,"2024-02-26 06:07:31.000000"
MQ7,inf,"2024-02-26 06:07:31.000000"
MQ8,inf,"2024-02-26 06:07:34.000000"
TGS2600,0.894059658,"2024-02-26 06:07:34.000000"
TGS2602,0.895671904,"2024-02-26 06:07:36.000000"
TGS2612,0.895761728,"2024-02-26 06:07:36.000000"
MQ9,inf,"2024-02-26 06:07:37.000000"
MQ10,inf,"2024-02-26 06:07:37.000000"
MQ11,inf,"2024-02-26 06:07:38.000000"
TGS2620,0.909210980,"2024-02-26 06:07:38.000000"
TGS2603,0.077071287,"2024-02-26 06:07:39.000000"
TGS2610,0.322291851,"2024-02-26 06:07:39.000000"
TGS2611,0.492700726,"2024-02-26 06:07:39.000000"
MQ12,inf,"2024-02-26 06:07:40.000000"
,inf,"2024-02-26 06:07:42.000000"
MQ5,inf,"2024-02-26 06:07:42.000000"
MQ6,inf,"2024-02-26 06:07:43.000000"
MQ7,inf,"2024-02-26 06:07:43.000000"
MQ8,inf,"2024-02-26 06:07:45.000000"
TGS2600,0.894059658,"2024-02-26 06:07:45.000000"
TGS2602,0.895671904,"2024-02-26 06:07:46.000000"
TGS2612,0.895761728,"2024-02-26 06:07:46.000000"
MQ9,inf,"2024-02-26 06:07:48.000000"
MQ10,inf,"2024-02-26 06:07:49.000000"
MQ11,inf,"2024-02-26 06:07:49.000000"
TGS2620,0.909210980,"2024-02-26 06:07:49.000000"
TGS2603,0.115606934,"2024-02-26 06:07:50.000000"
TGS2610,0.322291851,"2024-02-26 06:07:50.000000"
TGS2611,0.492700726,"2024-02-26 06:07:51.000000"
MQ12,inf,"2024-02-26 06:07:52.000000"
,inf,"2024-02-26 06:07:55.000000"
MQ5,inf,"2024-02-26 06:07:55.000000"
MQ6,inf,"2024-02-26 06:07:55.000000"
MQ7,inf,"2024-02-26 06:07:56.000000"
MQ8,inf,"2024-02-26 06:07:56.000000"
TGS2600,0.894059658,"2024-02-26 06:07:57.000000"
TGS2602,0.895671904,"2024-02-26 06:07:57.000000"
TGS2612,0.895761728,"2024-02-26 06:07:58.000000"
MQ9,inf,"2024-02-26 06:07:58.000000"
MQ10,inf,"2024-02-26 06:07:59.000000"
MQ11,inf,"2024-02-26 06:07:59.000000"
TGS2620,0.909210980,"2024-02-26 06:08:00.000000"
TGS2603,0.154142573,"2024-02-26 06:08:00.000000"
TGS2610,0.483437777,"2024-02-26 06:08:02.000000"
TGS2611,0.656934261,"2024-02-26 06:08:02.000000"
MQ12,inf,"2024-02-26 06:08:02.000000"
,inf,"2024-02-26 06:08:05.000000"
MQ5,inf,"2024-02-26 06:08:05.000000"
MQ6,inf,"2024-02-26 06:08:05.000000"
MQ7,inf,"2024-02-26 06:08:05.000000"
MQ8,inf,"2024-02-26 06:08:06.000000"
TGS2600,0.894059658,"2024-02-26 06:08:06.000000"
TGS2602,0.895671904,"2024-02-26 06:08:07.000000"
TGS2612,0.889749885,"2024-02-26 06:08:07.000000"
MQ9,inf,"2024-02-26 06:08:08.000000"
MQ10,inf,"2024-02-26 06:08:08.000000"
MQ11,inf,"2024-02-26 06:08:09.000000"
TGS2620,0.903268456,"2024-02-26 06:08:09.000000"
TGS2603,0.115606934,"2024-02-26 06:08:09.000000"
TGS2610,0.161145926,"2024-02-26 06:08:10.000000"
TGS2611,0.492700726,"2024-02-26 06:08:10.000000"
MQ12,inf,"2024-02-26 06:08:10.000000"
,inf,"2024-02-26 06:08:13.000000"
MQ5,inf,"2024-02-26 06:08:13.000000"
MQ6,inf,"2024-02-26 06:08:14.000000"
MQ7,inf,"2024-02-26 06:08:14.000000"
MQ8,inf,"2024-02-26 06:08:14.000000"
TGS2600,0.888059258,"2024-02-26 06:08:15.000000"
TGS2602,0.889660656,"2024-02-26 06:08:15.000000"
TGS2612,0.895761728,"2024-02-26 06:08:15.000000"
MQ9,inf,"2024-02-26 06:08:15.000000"
MQ10,inf,"2024-02-26 06:08:16.000000"
MQ11,inf,"2024-02-26 06:08:16.000000"
TGS2620,0.903268456,"2024-02-26 06:08:16.000000"
TGS2603,0.115606934,"2024-02-26 06:08:17.000000"
TGS2610,0.322291851,"2024-02-26 06:08:18.000000"
TGS2611,0.492700726,"2024-02-26 06:08:18.000000"
MQ12,inf,"2024-02-26 06:08:18.000000"
,inf,"2024-02-26 06:08:21.000000"
MQ5,inf,"2024-02-26 06:08:21.000000"
MQ6,inf,"2024-02-26 06:08:21.000000"
MQ7,inf,"2024-02-26 06:08:21.000000"
MQ8,inf,"2024-02-26 06:08:22.000000"
TGS2600,0.894059658,"2024-02-26 06:08:22.000000"
TGS2602,0.895671904,"2024-02-26 06:08:23.000000"
TGS2612,0.889749885,"2024-02-26 06:08:23.000000"
MQ9,inf,"2024-02-26 06:08:24.000000"
MQ10,inf,"2024-02-26 06:08:24.000000"
MQ11,inf,"2024-02-26 06:08:24.000000"
TGS2620,0.903268456,"2024-02-26 06:08:25.000000"
TGS2603,0.115606934,"2024-02-26 06:08:25.000000"
TGS2610,0.322291851,"2024-02-26 06:08:25.000000"
TGS2611,0.492700726,"2024-02-26 06:08:26.000000"
MQ12,inf,"2024-02-26 06:08:26.000000"
,inf,"2024-02-26 06:08:29.000000"
MQ5,inf,"2024-02-26 06:08:29.000000"
MQ6,inf,"2024-02-26 06:08:30.000000"
MQ7,inf,"2024-02-26 06:08:30.000000"
MQ8,inf,"2024-02-26 06:08:30.000000"
TGS2600,0.894059658,"2024-02-26 06:08:31.000000"
TGS2602,0.895671904,"2024-02-26 06:08:31.000000"
TGS2612,0.895761728,"2024-02-26 06:08:31.000000"
MQ9,inf,"2024-02-26 06:08:32.000000"
MQ10,inf,"2024-02-26 06:08:32.000000"
MQ11,inf,"2024-02-26 06:08:32.000000"
TGS2620,0.909210980,"2024-02-26 06:08:33.000000"
TGS2603,0.077071287,"2024-02-26 06:08:33.000000"
TGS2610,0.322291851,"2024-02-26 06:08:33.000000"
TGS2611,0.492700726,"2024-02-26 06:08:34.000000"
MQ12,inf,"2024-02-26 06:08:34.000000"
,inf,"2024-02-26 06:08:36.000000"
MQ5,inf,"2024-02-26 06:08:37.000000"
MQ6,inf,"2024-02-26 06:08:37.000000"
MQ7,inf,"2024-02-26 06:08:38.000000"
MQ8,inf,"2024-02-26 06:08:38.000000"
TGS2600,0.894059658,"2024-02-26 06:08:39.000000"
TGS2602,0.895671904,"2024-02-26 06:08:39.000000"
TGS2612,0.895761728,"2024-02-26 06:08:39.000000"
MQ9,inf,"2024-02-26 06:08:40.000000"
MQ10,inf,"2024-02-26 06:08:40.000000"
MQ11,inf,"2024-02-26 06:08:41.000000"
TGS2620,0.909210980,"2024-02-26 06:08:41.000000"
TGS2603,0.115606934,"2024-02-26 06:08:42.000000"
TGS2610,0.322291851,"2024-02-26 06:08:42.000000"
TGS2611,0.492700726,"2024-02-26 06:08:43.000000"
MQ12,inf,"2024-02-26 06:08:43.000000"
,inf,"2024-02-26 06:08:45.000000"
MQ5,inf,"2024-02-26 06:08:46.000000"
MQ6,inf,"2024-02-26 06:08:46.000000"
MQ7,inf,"2024-02-26 06:08:47.000000"
MQ8,inf,"2024-02-26 06:08:47.000000"
TGS2600,0.894059658,"2024-02-26 06:08:49.000000"
TGS2602,0.955784082,"2024-02-26 06:08:49.000000"
TGS2612,0.895761728,"2024-02-26 06:08:51.000000"
MQ9,inf,"2024-02-26 06:08:52.000000"
MQ10,inf,"2024-02-26 06:08:53.000000"
MQ11,inf,"2024-02-26 06:08:54.000000"
TGS2620,0.909210980,"2024-02-26 06:08:55.000000"
TGS2603,0.154142573,"2024-02-26 06:08:55.000000"
TGS2610,1.611459255,"2024-02-26 06:08:58.000000"
TGS2611,0.328467131,"2024-02-26 06:08:58.000000"
MQ12,inf,"2024-02-26 06:09:01.000000"
,inf,"2024-02-26 06:09:04.000000"
MQ5,inf,"2024-02-26 06:09:05.000000"
MQ6,inf,"2024-02-26 06:09:05.000000"
MQ7,inf,"2024-02-26 06:09:06.000000"
MQ8,inf,"2024-02-26 06:09:06.000000"
TGS2600,0.888059258,"2024-02-26 06:09:06.000000"
TGS2602,0.943761647,"2024-02-26 06:09:07.000000"
TGS2612,0.889749885,"2024-02-26 06:09:08.000000"
MQ9,inf,"2024-02-26 06:09:10.000000"
MQ10,inf,"2024-02-26 06:09:10.000000"
MQ11,inf,"2024-02-26 06:09:11.000000"
TGS2620,0.903268456,"2024-02-26 06:09:11.000000"
TGS2603,0.115606934,"2024-02-26 06:09:12.000000"
TGS2610,1.450313330,"2024-02-26 06:09:12.000000"
TGS2611,0.492700726,"2024-02-26 06:09:13.000000"
