Sensor,Value,stamp
MQ6,inf,"2024-02-26 05:20:47.000000"
MQ7,inf,"2024-02-26 05:20:48.000000"
MQ8,inf,"2024-02-26 05:20:50.000000"
TGS2600,0.971720755,"2024-02-26 05:20:51.000000"
TGS2602,1.024998188,"2024-02-26 05:20:53.000000"
TGS2612,0.967152596,"2024-02-26 05:20:53.000000"
MQ9,inf,"2024-02-26 05:20:54.000000"
MQ10,inf,"2024-02-26 05:20:54.000000"
MQ11,inf,"2024-02-26 05:20:56.000000"
TGS2620,0.976334393,"2024-02-26 05:20:56.000000"
TGS2603,0.093143597,"2024-02-26 05:20:57.000000"
TGS2610,0.736196339,"2024-02-26 05:20:57.000000"
TGS2611,0.373443991,"2024-02-26 05:20:57.000000"
MQ12,inf,"2024-02-26 05:21:00.000000"
,inf,"2024-02-26 05:21:02.000000"
MQ5,inf,"2024-02-26 05:21:03.000000"
MQ6,inf,"2024-02-26 05:21:03.000000"
MQ7,inf,"2024-02-26 05:21:03.000000"
MQ8,inf,"2024-02-26 05:21:04.000000"
TGS2600,1.029637814,"2024-02-26 05:21:05.000000"
TGS2602,0.960532904,"2024-02-26 05:21:05.000000"
TGS2612,0.960704923,"2024-02-26 05:21:06.000000"
MQ9,inf,"2024-02-26 05:21:06.000000"
MQ10,inf,"2024-02-26 05:21:07.000000"
MQ11,inf,"2024-02-26 05:21:07.000000"
TGS2620,0.970115721,"2024-02-26 05:21:08.000000"
TGS2603,0.139715403,"2024-02-26 05:21:08.000000"
TGS2610,0.368098170,"2024-02-26 05:21:09.000000"
TGS2611,0.373443991,"2024-02-26 05:21:09.000000"
MQ12,inf,"2024-02-26 05:21:10.000000"
,inf,"2024-02-26 05:21:12.000000"
MQ5,inf,"2024-02-26 05:21:12.000000"
MQ6,inf,"2024-02-26 05:21:13.000000"
MQ7,inf,"2024-02-26 05:21:13.000000"
MQ8,inf,"2024-02-26 05:21:16.000000"
TGS2600,0.958850265,"2024-02-26 05:21:16.000000"
TGS2602,0.960532904,"2024-02-26 05:21:18.000000"
TGS2612,0.960704923,"2024-02-26 05:21:19.000000"
MQ9,inf,"2024-02-26 05:21:19.000000"
MQ10,inf,"2024-02-26 05:21:19.000000"
MQ11,inf,"2024-02-26 05:21:20.000000"
TGS2620,0.957678318,"2024-02-26 05:21:21.000000"
TGS2603,0.093143597,"2024-02-26 05:21:21.000000"
TGS2610,0.184049085,"2024-02-26 05:21:22.000000"
TGS2611,0.560166001,"2024-02-26 05:21:22.000000"
MQ12,inf,"2024-02-26 05:21:23.000000"
,inf,"2024-02-26 05:21:26.000000"
MQ5,inf,"2024-02-26 05:21:26.000000"
MQ6,inf,"2024-02-26 05:21:27.000000"
MQ7,inf,"2024-02-26 05:21:28.000000"
MQ8,inf,"2024-02-26 05:21:28.000000"
TGS2600,0.958850265,"2024-02-26 05:21:29.000000"
TGS2602,0.960532904,"2024-02-26 05:21:29.000000"
TGS2612,1.012286425,"2024-02-26 05:21:29.000000"
MQ9,inf,"2024-02-26 05:21:31.000000"
MQ10,inf,"2024-02-26 05:21:32.000000"
MQ11,inf,"2024-02-26 05:21:33.000000"
TGS2620,0.957678318,"2024-02-26 05:21:34.000000"
TGS2603,0.093143597,"2024-02-26 05:21:35.000000"
TGS2610,0.552147210,"2024-02-26 05:21:35.000000"
TGS2611,0.560166001,"2024-02-26 05:21:36.000000"
MQ12,inf,"2024-02-26 05:21:36.000000"
,inf,"2024-02-26 05:21:39.000000"
MQ5,inf,"2024-02-26 05:21:40.000000"
MQ6,inf,"2024-02-26 05:21:41.000000"
MQ7,inf,"2024-02-26 05:21:41.000000"
MQ8,inf,"2024-02-26 05:21:42.000000"
TGS2600,0.958850265,"2024-02-26 05:21:42.000000"
TGS2602,0.960532904,"2024-02-26 05:21:45.000000"
TGS2612,0.960704923,"2024-02-26 05:21:46.000000"
MQ9,inf,"2024-02-26 05:21:46.000000"
MQ10,inf,"2024-02-26 05:21:47.000000"
MQ11,inf,"2024-02-26 05:21:48.000000"
TGS2620,0.951459646,"2024-02-26 05:21:49.000000"
TGS2603,0.139715403,"2024-02-26 05:21:49.000000"
TGS2610,0.552147210,"2024-02-26 05:21:50.000000"
TGS2611,0.746887982,"2024-02-26 05:21:50.000000"
MQ12,inf,"2024-02-26 05:21:51.000000"
,inf,"2024-02-26 05:21:53.000000"
MQ5,inf,"2024-02-26 05:21:53.000000"
MQ6,inf,"2024-02-26 05:21:54.000000"
MQ7,inf,"2024-02-26 05:21:56.000000"
MQ8,inf,"2024-02-26 05:21:56.000000"
TGS2600,0.958850265,"2024-02-26 05:21:57.000000"
TGS2602,0.960532904,"2024-02-26 05:21:57.000000"
TGS2612,0.960704923,"2024-02-26 05:21:58.000000"
MQ9,inf,"2024-02-26 05:21:58.000000"
MQ10,inf,"2024-02-26 05:21:59.000000"
MQ11,inf,"2024-02-26 05:22:00.000000"
TGS2620,0.957678318,"2024-02-26 05:22:00.000000"
TGS2603,0.186287194,"2024-02-26 05:22:00.000000"
TGS2610,0.552147210,"2024-02-26 05:22:01.000000"
TGS2611,0.560166001,"2024-02-26 05:22:01.000000"
