Sensor,Value,stamp
TGS2603,0.187793434,"2024-02-28 01:17:06.000000"
TGS2610,0.728008091,"2024-02-28 01:17:06.000000"
TGS2611,1.107692361,"2024-02-28 01:17:08.000000"
MQ12,inf,"2024-02-28 01:17:08.000000"
,inf,"2024-02-28 01:17:11.000000"
MQ5,inf,"2024-02-28 01:17:11.000000"
MQ6,inf,"2024-02-28 01:17:12.000000"
MQ7,inf,"2024-02-28 01:17:13.000000"
MQ8,inf,"2024-02-28 01:17:14.000000"
TGS2600,1.297870040,"2024-02-28 01:17:14.000000"
TGS2602,1.294391036,"2024-02-28 01:17:14.000000"
TGS2612,1.294391036,"2024-02-28 01:17:15.000000"
MQ9,inf,"2024-02-28 01:17:15.000000"
MQ10,inf,"2024-02-28 01:17:15.000000"
MQ11,inf,"2024-02-28 01:17:16.000000"
TGS2620,1.191035151,"2024-02-28 01:17:16.000000"
TGS2603,0.234741792,"2024-02-28 01:17:16.000000"
TGS2610,0.364004046,"2024-02-28 01:17:16.000000"
TGS2611,0.369230777,"2024-02-28 01:17:17.000000"
MQ12,inf,"2024-02-28 01:17:17.000000"
,inf,"2024-02-28 01:17:19.000000"
MQ5,inf,"2024-02-28 01:17:20.000000"
MQ6,inf,"2024-02-28 01:17:20.000000"
MQ7,inf,"2024-02-28 01:17:21.000000"
MQ8,inf,"2024-02-28 01:17:21.000000"
TGS2600,1.225030422,"2024-02-28 01:17:22.000000"
TGS2602,1.221374154,"2024-02-28 01:17:22.000000"
TGS2612,1.221374154,"2024-02-28 01:17:23.000000"
MQ9,inf,"2024-02-28 01:17:24.000000"
MQ10,inf,"2024-02-28 01:17:24.000000"
MQ11,inf,"2024-02-28 01:17:25.000000"
TGS2620,1.127001047,"2024-02-28 01:17:25.000000"
TGS2603,0.140845075,"2024-02-28 01:17:26.000000"
TGS2610,0.182002023,"2024-02-28 01:17:26.000000"
TGS2611,0.553846180,"2024-02-28 01:17:27.000000"
MQ12,inf,"2024-02-28 01:17:27.000000"
,inf,"2024-02-28 01:17:30.000000"
MQ5,inf,"2024-02-28 01:17:30.000000"
MQ6,inf,"2024-02-28 01:17:32.000000"
MQ7,inf,"2024-02-28 01:17:34.000000"
MQ8,inf,"2024-02-28 01:17:35.000000"
TGS2600,1.125703573,"2024-02-28 01:17:35.000000"
TGS2602,1.128443480,"2024-02-28 01:17:36.000000"
TGS2612,1.128443480,"2024-02-28 01:17:36.000000"
MQ9,inf,"2024-02-28 01:17:36.000000"
MQ10,inf,"2024-02-28 01:17:38.000000"
MQ11,inf,"2024-02-28 01:17:38.000000"
TGS2620,1.120597601,"2024-02-28 01:17:39.000000"
TGS2603,0.422535241,"2024-02-28 01:17:39.000000"
TGS2610,0.364004046,"2024-02-28 01:17:40.000000"
TGS2611,0.000000000,"2024-02-28 01:17:40.000000"
MQ12,inf,"2024-02-28 01:17:41.000000"
,inf,"2024-02-28 01:17:44.000000"
MQ5,inf,"2024-02-28 01:17:44.000000"
MQ6,inf,"2024-02-28 01:17:45.000000"
MQ7,inf,"2024-02-28 01:17:45.000000"
MQ8,inf,"2024-02-28 01:17:46.000000"
TGS2600,1.072729349,"2024-02-28 01:17:46.000000"
TGS2602,1.075340271,"2024-02-28 01:17:47.000000"
TGS2612,1.075340271,"2024-02-28 01:17:47.000000"
MQ9,inf,"2024-02-28 01:17:48.000000"
MQ10,inf,"2024-02-28 01:17:48.000000"
MQ11,inf,"2024-02-28 01:17:49.000000"
TGS2620,1.037353277,"2024-02-28 01:17:49.000000"
TGS2603,0.000000000,"2024-02-28 01:17:51.000000"
TGS2610,0.546006083,"2024-02-28 01:17:51.000000"
TGS2611,0.184615389,"2024-02-28 01:17:52.000000"
MQ12,inf,"2024-02-28 01:17:53.000000"
,inf,"2024-02-28 01:17:56.000000"
MQ5,inf,"2024-02-28 01:17:57.000000"
MQ6,inf,"2024-02-28 01:17:58.000000"
MQ7,inf,"2024-02-28 01:17:58.000000"
MQ8,inf,"2024-02-28 01:17:59.000000"
TGS2600,1.039620399,"2024-02-28 01:18:00.000000"
TGS2602,1.042150736,"2024-02-28 01:18:00.000000"
TGS2612,1.042150736,"2024-02-28 01:18:01.000000"
MQ9,inf,"2024-02-28 01:18:01.000000"
MQ10,inf,"2024-02-28 01:18:02.000000"
MQ11,inf,"2024-02-28 01:18:03.000000"
TGS2620,1.024546385,"2024-02-28 01:18:03.000000"
TGS2603,0.375586867,"2024-02-28 01:18:04.000000"
TGS2610,0.364004046,"2024-02-28 01:18:04.000000"
TGS2611,0.553846180,"2024-02-28 01:18:05.000000"
MQ12,inf,"2024-02-28 01:18:05.000000"
,inf,"2024-02-28 01:18:09.000000"
MQ5,inf,"2024-02-28 01:18:09.000000"
MQ6,inf,"2024-02-28 01:18:09.000000"
MQ7,inf,"2024-02-28 01:18:10.000000"
MQ8,inf,"2024-02-28 01:18:10.000000"
TGS2600,1.079351068,"2024-02-28 01:18:12.000000"
TGS2602,1.081978083,"2024-02-28 01:18:12.000000"
TGS2612,1.015599132,"2024-02-28 01:18:13.000000"
MQ9,inf,"2024-02-28 01:18:13.000000"
MQ10,inf,"2024-02-28 01:18:14.000000"
MQ11,inf,"2024-02-28 01:18:14.000000"
TGS2620,1.011739612,"2024-02-28 01:18:15.000000"
TGS2603,0.140845075,"2024-02-28 01:18:15.000000"
TGS2610,0.910010099,"2024-02-28 01:18:16.000000"
TGS2611,0.738461554,"2024-02-28 01:18:16.000000"
MQ12,inf,"2024-02-28 01:18:17.000000"
,inf,"2024-02-28 01:18:19.000000"
MQ5,inf,"2024-02-28 01:18:19.000000"
MQ6,inf,"2024-02-28 01:18:20.000000"
MQ7,inf,"2024-02-28 01:18:22.000000"
MQ8,inf,"2024-02-28 01:18:24.000000"
TGS2600,0.999889672,"2024-02-28 01:18:24.000000"
TGS2602,1.002323270,"2024-02-28 01:18:25.000000"
TGS2612,1.002323270,"2024-02-28 01:18:25.000000"
MQ9,inf,"2024-02-28 01:18:26.000000"
MQ10,inf,"2024-02-28 01:18:27.000000"
MQ11,inf,"2024-02-28 01:18:27.000000"
TGS2620,1.005336165,"2024-02-28 01:18:28.000000"
TGS2603,0.093896717,"2024-02-28 01:18:28.000000"
TGS2610,0.000000000,"2024-02-28 01:18:29.000000"
TGS2611,0.553846180,"2024-02-28 01:18:30.000000"
MQ12,inf,"2024-02-28 01:18:31.000000"
,inf,"2024-02-28 01:18:34.000000"
MQ5,inf,"2024-02-28 01:18:35.000000"
MQ6,inf,"2024-02-28 01:18:36.000000"
MQ7,inf,"2024-02-28 01:18:36.000000"
MQ8,inf,"2024-02-28 01:18:37.000000"
TGS2600,0.993267894,"2024-02-28 01:18:37.000000"
TGS2602,0.995685399,"2024-02-28 01:18:38.000000"
TGS2612,0.995685399,"2024-02-28 01:18:39.000000"
MQ9,inf,"2024-02-28 01:18:40.000000"
MQ10,inf,"2024-02-28 01:18:40.000000"
MQ11,inf,"2024-02-28 01:18:40.000000"
TGS2620,1.005336165,"2024-02-28 01:18:42.000000"
TGS2603,0.234741792,"2024-02-28 01:18:42.000000"
TGS2610,0.546006083,"2024-02-28 01:18:43.000000"
TGS2611,0.553846180,"2024-02-28 01:18:43.000000"
MQ12,inf,"2024-02-28 01:18:44.000000"
,inf,"2024-02-28 01:18:46.000000"
MQ5,inf,"2024-02-28 01:18:46.000000"
MQ6,inf,"2024-02-28 01:18:47.000000"
MQ7,inf,"2024-02-28 01:18:48.000000"
MQ8,inf,"2024-02-28 01:18:48.000000"
TGS2600,0.999889672,"2024-02-28 01:18:49.000000"
TGS2602,1.002323270,"2024-02-28 01:18:49.000000"
TGS2612,1.002323270,"2024-02-28 01:18:50.000000"
MQ9,inf,"2024-02-28 01:18:51.000000"
MQ10,inf,"2024-02-28 01:18:52.000000"
MQ11,inf,"2024-02-28 01:18:52.000000"
TGS2620,1.056563497,"2024-02-28 01:18:54.000000"
TGS2603,0.093896717,"2024-02-28 01:18:54.000000"
TGS2610,0.364004046,"2024-02-28 01:18:56.000000"
TGS2611,0.553846180,"2024-02-28 01:18:56.000000"
MQ12,inf,"2024-02-28 01:18:57.000000"
,inf,"2024-02-28 01:18:59.000000"
MQ5,inf,"2024-02-28 01:18:59.000000"
MQ6,inf,"2024-02-28 01:19:00.000000"
MQ7,inf,"2024-02-28 01:19:01.000000"
MQ8,inf,"2024-02-28 01:19:01.000000"
TGS2600,1.066107512,"2024-02-28 01:19:02.000000"
TGS2602,1.068702340,"2024-02-28 01:19:02.000000"
TGS2612,1.002323270,"2024-02-28 01:19:03.000000"
MQ9,inf,"2024-02-28 01:19:03.000000"
MQ10,inf,"2024-02-28 01:19:03.000000"
MQ11,inf,"2024-02-28 01:19:05.000000"
TGS2620,1.005336165,"2024-02-28 01:19:05.000000"
TGS2603,0.140845075,"2024-02-28 01:19:06.000000"
TGS2610,0.728008091,"2024-02-28 01:19:06.000000"
TGS2611,0.738461554,"2024-02-28 01:19:07.000000"
MQ12,inf,"2024-02-28 01:19:07.000000"
,inf,"2024-02-28 01:19:09.000000"
MQ5,inf,"2024-02-28 01:19:10.000000"
MQ6,inf,"2024-02-28 01:19:10.000000"
MQ7,inf,"2024-02-28 01:19:10.000000"
MQ8,inf,"2024-02-28 01:19:11.000000"
TGS2600,0.993267894,"2024-02-28 01:19:11.000000"
TGS2602,0.995685399,"2024-02-28 01:19:12.000000"
TGS2612,0.995685399,"2024-02-28 01:19:12.000000"
MQ9,inf,"2024-02-28 01:19:13.000000"
MQ10,inf,"2024-02-28 01:19:14.000000"
MQ11,inf,"2024-02-28 01:19:15.000000"
TGS2620,0.998932719,"2024-02-28 01:19:15.000000"
TGS2603,0.187793434,"2024-02-28 01:19:16.000000"
TGS2610,0.546006083,"2024-02-28 01:19:17.000000"
TGS2611,0.369230777,"2024-02-28 01:19:17.000000"
MQ12,inf,"2024-02-28 01:19:17.000000"
,inf,"2024-02-28 01:19:20.000000"
MQ5,inf,"2024-02-28 01:19:20.000000"
MQ6,inf,"2024-02-28 01:19:22.000000"
MQ7,inf,"2024-02-28 01:19:22.000000"
MQ8,inf,"2024-02-28 01:19:24.000000"
TGS2600,0.993267894,"2024-02-28 01:19:24.000000"
TGS2602,1.055426478,"2024-02-28 01:19:25.000000"
TGS2612,0.995685399,"2024-02-28 01:19:25.000000"
MQ9,inf,"2024-02-28 01:19:26.000000"
MQ10,inf,"2024-02-28 01:19:26.000000"
MQ11,inf,"2024-02-28 01:19:27.000000"
TGS2620,0.998932719,"2024-02-28 01:19:27.000000"
TGS2603,0.093896717,"2024-02-28 01:19:28.000000"
TGS2610,0.364004046,"2024-02-28 01:19:28.000000"
TGS2611,1.846153855,"2024-02-28 01:19:30.000000"
MQ12,inf,"2024-02-28 01:19:30.000000"
,inf,"2024-02-28 01:19:33.000000"
MQ5,inf,"2024-02-28 01:19:33.000000"
MQ6,inf,"2024-02-28 01:19:34.000000"
MQ7,inf,"2024-02-28 01:19:34.000000"
MQ8,inf,"2024-02-28 01:19:35.000000"
TGS2600,0.993267894,"2024-02-28 01:19:36.000000"
TGS2602,1.048788667,"2024-02-28 01:19:36.000000"
TGS2612,0.995685399,"2024-02-28 01:19:37.000000"
MQ9,inf,"2024-02-28 01:19:37.000000"
MQ10,inf,"2024-02-28 01:19:38.000000"
MQ11,inf,"2024-02-28 01:19:39.000000"
TGS2620,1.005336165,"2024-02-28 01:19:39.000000"
TGS2603,0.046948358,"2024-02-28 01:19:40.000000"
TGS2610,0.546006083,"2024-02-28 01:19:41.000000"
TGS2611,0.369230777,"2024-02-28 01:19:41.000000"
MQ12,inf,"2024-02-28 01:19:42.000000"
,inf,"2024-02-28 01:19:45.000000"
MQ5,inf,"2024-02-28 01:19:45.000000"
MQ6,inf,"2024-02-28 01:19:45.000000"
MQ7,inf,"2024-02-28 01:19:46.000000"
MQ8,inf,"2024-02-28 01:19:46.000000"
TGS2600,0.999889672,"2024-02-28 01:19:47.000000"
TGS2602,1.002323270,"2024-02-28 01:19:47.000000"
TGS2612,1.062064409,"2024-02-28 01:19:49.000000"
MQ9,inf,"2024-02-28 01:19:49.000000"
MQ10,inf,"2024-02-28 01:19:51.000000"
MQ11,inf,"2024-02-28 01:19:51.000000"
TGS2620,1.062966824,"2024-02-28 01:19:53.000000"
TGS2603,0.093896717,"2024-02-28 01:19:53.000000"
,inf,"2024-02-28 01:19:58.000000"
MQ5,inf,"2024-02-28 01:19:59.000000"
MQ6,inf,"2024-02-28 01:20:00.000000"
MQ7,inf,"2024-02-28 01:20:00.000000"
MQ8,inf,"2024-02-28 01:20:01.000000"
TGS2600,0.999889672,"2024-02-28 01:20:02.000000"
TGS2602,1.002323270,"2024-02-28 01:20:02.000000"
TGS2612,1.002323270,"2024-02-28 01:20:03.000000"
MQ9,inf,"2024-02-28 01:20:03.000000"
MQ10,inf,"2024-02-28 01:20:06.000000"
MQ11,inf,"2024-02-28 01:20:06.000000"
TGS2620,1.056563497,"2024-02-28 01:20:07.000000"
TGS2603,0.140845075,"2024-02-28 01:20:07.000000"
TGS2610,1.456016183,"2024-02-28 01:20:08.000000"
TGS2611,0.553846180,"2024-02-28 01:20:08.000000"
MQ12,inf,"2024-02-28 01:20:08.000000"
,inf,"2024-02-28 01:20:11.000000"
MQ5,inf,"2024-02-28 01:20:11.000000"
MQ6,inf,"2024-02-28 01:20:11.000000"
MQ7,inf,"2024-02-28 01:20:12.000000"
MQ8,inf,"2024-02-28 01:20:12.000000"
TGS2600,0.999889672,"2024-02-28 01:20:13.000000"
TGS2602,1.002323270,"2024-02-28 01:20:13.000000"
TGS2612,1.002323270,"2024-02-28 01:20:13.000000"
MQ9,inf,"2024-02-28 01:20:13.000000"
MQ10,inf,"2024-02-28 01:20:14.000000"
MQ11,inf,"2024-02-28 01:20:14.000000"
TGS2620,1.005336165,"2024-02-28 01:20:15.000000"
TGS2603,0.046948358,"2024-02-28 01:20:15.000000"
TGS2610,0.728008091,"2024-02-28 01:20:16.000000"
TGS2611,0.369230777,"2024-02-28 01:20:16.000000"
MQ12,inf,"2024-02-28 01:20:17.000000"
,inf,"2024-02-28 01:20:19.000000"
MQ5,inf,"2024-02-28 01:20:19.000000"
MQ6,inf,"2024-02-28 01:20:20.000000"
MQ7,inf,"2024-02-28 01:20:20.000000"
MQ8,inf,"2024-02-28 01:20:21.000000"
TGS2600,0.999889672,"2024-02-28 01:20:21.000000"
TGS2602,1.002323270,"2024-02-28 01:20:22.000000"
TGS2612,1.002323270,"2024-02-28 01:20:22.000000"
MQ9,inf,"2024-02-28 01:20:23.000000"
MQ10,inf,"2024-02-28 01:20:23.000000"
MQ11,inf,"2024-02-28 01:20:23.000000"
TGS2620,1.005336165,"2024-02-28 01:20:24.000000"
TGS2603,0.140845075,"2024-02-28 01:20:24.000000"
TGS2610,0.546006083,"2024-02-28 01:20:25.000000"
TGS2611,0.369230777,"2024-02-28 01:20:25.000000"
MQ12,inf,"2024-02-28 01:20:26.000000"
,inf,"2024-02-28 01:20:28.000000"
MQ5,inf,"2024-02-28 01:20:29.000000"
MQ6,inf,"2024-02-28 01:20:29.000000"
MQ7,inf,"2024-02-28 01:20:29.000000"
MQ8,inf,"2024-02-28 01:20:30.000000"
TGS2600,0.999889672,"2024-02-28 01:20:30.000000"
TGS2602,1.002323270,"2024-02-28 01:20:31.000000"
TGS2612,1.002323270,"2024-02-28 01:20:31.000000"
MQ9,inf,"2024-02-28 01:20:32.000000"
MQ10,inf,"2024-02-28 01:20:32.000000"
MQ11,inf,"2024-02-28 01:20:33.000000"
TGS2620,1.005336165,"2024-02-28 01:20:33.000000"
TGS2603,0.093896717,"2024-02-28 01:20:34.000000"
TGS2610,0.728008091,"2024-02-28 01:20:34.000000"
TGS2611,0.553846180,"2024-02-28 01:20:35.000000"
MQ12,inf,"2024-02-28 01:20:35.000000"
,inf,"2024-02-28 01:20:38.000000"
MQ5,inf,"2024-02-28 01:20:38.000000"
MQ6,inf,"2024-02-28 01:20:39.000000"
MQ7,inf,"2024-02-28 01:20:39.000000"
MQ8,inf,"2024-02-28 01:20:40.000000"
TGS2600,0.993267894,"2024-02-28 01:20:40.000000"
TGS2602,0.995685399,"2024-02-28 01:20:41.000000"
TGS2612,0.995685399,"2024-02-28 01:20:42.000000"
MQ9,inf,"2024-02-28 01:20:42.000000"
MQ10,inf,"2024-02-28 01:20:43.000000"
MQ11,inf,"2024-02-28 01:20:43.000000"
TGS2620,1.043756604,"2024-02-28 01:20:45.000000"
TGS2603,0.093896717,"2024-02-28 01:20:46.000000"
TGS2610,1.638018250,"2024-02-28 01:20:46.000000"
TGS2611,0.369230777,"2024-02-28 01:20:46.000000"
MQ12,inf,"2024-02-28 01:20:47.000000"
,inf,"2024-02-28 01:20:49.000000"
MQ5,inf,"2024-02-28 01:20:49.000000"
MQ6,inf,"2024-02-28 01:20:50.000000"
MQ7,inf,"2024-02-28 01:20:50.000000"
MQ8,inf,"2024-02-28 01:20:51.000000"
TGS2600,0.993267894,"2024-02-28 01:20:51.000000"
TGS2602,0.995685399,"2024-02-28 01:20:52.000000"
TGS2612,0.995685399,"2024-02-28 01:20:52.000000"
MQ9,inf,"2024-02-28 01:20:53.000000"
MQ10,inf,"2024-02-28 01:20:53.000000"
MQ11,inf,"2024-02-28 01:20:53.000000"
TGS2620,0.986125886,"2024-02-28 01:20:54.000000"
TGS2603,0.093896717,"2024-02-28 01:20:54.000000"
TGS2610,0.364004046,"2024-02-28 01:20:54.000000"
TGS2611,0.369230777,"2024-02-28 01:20:55.000000"
MQ12,inf,"2024-02-28 01:20:55.000000"
,inf,"2024-02-28 01:20:58.000000"
MQ5,inf,"2024-02-28 01:20:58.000000"
MQ6,inf,"2024-02-28 01:20:58.000000"
MQ7,inf,"2024-02-28 01:20:59.000000"
MQ8,inf,"2024-02-28 01:20:59.000000"
TGS2600,0.993267894,"2024-02-28 01:21:00.000000"
TGS2602,0.995685399,"2024-02-28 01:21:00.000000"
TGS2612,0.995685399,"2024-02-28 01:21:01.000000"
MQ9,inf,"2024-02-28 01:21:01.000000"
MQ10,inf,"2024-02-28 01:21:02.000000"
MQ11,inf,"2024-02-28 01:21:02.000000"
TGS2620,0.998932719,"2024-02-28 01:21:03.000000"
TGS2603,0.093896717,"2024-02-28 01:21:03.000000"
TGS2610,0.364004046,"2024-02-28 01:21:04.000000"
TGS2611,0.369230777,"2024-02-28 01:21:04.000000"
MQ12,inf,"2024-02-28 01:21:04.000000"
,inf,"2024-02-28 01:21:07.000000"
MQ5,inf,"2024-02-28 01:21:07.000000"
MQ6,inf,"2024-02-28 01:21:07.000000"
MQ7,inf,"2024-02-28 01:21:08.000000"
MQ8,inf,"2024-02-28 01:21:08.000000"
TGS2600,0.993267894,"2024-02-28 01:21:09.000000"
TGS2602,0.995685399,"2024-02-28 01:21:10.000000"
TGS2612,0.995685399,"2024-02-28 01:21:10.000000"
MQ9,inf,"2024-02-28 01:21:11.000000"
MQ10,inf,"2024-02-28 01:21:12.000000"
MQ11,inf,"2024-02-28 01:21:12.000000"
TGS2620,0.998932719,"2024-02-28 01:21:13.000000"
TGS2603,0.093896717,"2024-02-28 01:21:14.000000"
TGS2610,2.184024334,"2024-02-28 01:21:14.000000"
TGS2611,0.369230777,"2024-02-28 01:21:15.000000"
MQ12,inf,"2024-02-28 01:21:15.000000"
,inf,"2024-02-28 01:21:18.000000"
MQ5,inf,"2024-02-28 01:21:18.000000"
MQ6,inf,"2024-02-28 01:21:19.000000"
MQ7,inf,"2024-02-28 01:21:19.000000"
MQ8,inf,"2024-02-28 01:21:21.000000"
TGS2600,1.052863955,"2024-02-28 01:21:21.000000"
TGS2602,0.995685399,"2024-02-28 01:21:23.000000"
TGS2612,0.995685399,"2024-02-28 01:21:23.000000"
MQ9,inf,"2024-02-28 01:21:24.000000"
MQ10,inf,"2024-02-28 01:21:25.000000"
MQ11,inf,"2024-02-28 01:21:25.000000"
TGS2620,0.998932719,"2024-02-28 01:21:26.000000"
TGS2603,0.093896717,"2024-02-28 01:21:26.000000"
TGS2610,0.546006083,"2024-02-28 01:21:27.000000"
TGS2611,0.369230777,"2024-02-28 01:21:27.000000"
MQ12,inf,"2024-02-28 01:21:28.000000"
,inf,"2024-02-28 01:21:30.000000"
MQ5,inf,"2024-02-28 01:21:30.000000"
MQ6,inf,"2024-02-28 01:21:31.000000"
MQ7,inf,"2024-02-28 01:21:31.000000"
MQ8,inf,"2024-02-28 01:21:31.000000"
TGS2600,0.999889672,"2024-02-28 01:21:32.000000"
TGS2602,1.008961201,"2024-02-28 01:21:32.000000"
TGS2612,1.008961201,"2024-02-28 01:21:33.000000"
MQ9,inf,"2024-02-28 01:21:34.000000"
MQ10,inf,"2024-02-28 01:21:34.000000"
MQ11,inf,"2024-02-28 01:21:35.000000"
TGS2620,1.011739612,"2024-02-28 01:21:35.000000"
TGS2603,0.140845075,"2024-02-28 01:21:35.000000"
TGS2610,1.820020199,"2024-02-28 01:21:36.000000"
TGS2611,0.369230777,"2024-02-28 01:21:36.000000"
MQ12,inf,"2024-02-28 01:21:37.000000"
,inf,"2024-02-28 01:21:40.000000"
MQ5,inf,"2024-02-28 01:21:40.000000"
MQ6,inf,"2024-02-28 01:21:41.000000"
MQ7,inf,"2024-02-28 01:21:41.000000"
MQ8,inf,"2024-02-28 01:21:41.000000"
TGS2600,1.092594624,"2024-02-28 01:21:42.000000"
TGS2602,1.035512805,"2024-02-28 01:21:43.000000"
TGS2612,1.035512805,"2024-02-28 01:21:43.000000"
MQ9,inf,"2024-02-28 01:21:45.000000"
MQ10,inf,"2024-02-28 01:21:45.000000"
MQ11,inf,"2024-02-28 01:21:46.000000"
TGS2620,1.018142939,"2024-02-28 01:21:46.000000"
TGS2603,0.140845075,"2024-02-28 01:21:47.000000"
TGS2610,0.546006083,"2024-02-28 01:21:47.000000"
TGS2611,1.846153855,"2024-02-28 01:21:49.000000"
